community_profile_case,profile_id,climate_zone,scenario_id,scenario_hash,episode_seed,dc_operation,bess_enabled,dc_scale_of_reference_mix,maximum_pv_curtailment_fraction,status,pv_rated_kw,total_community_load_kwh,total_pv_available_kwh,total_pv_used_kwh,maximum_pcc_import_kw,deadline_miss_fraction,terminal_backlog_fraction
reference_3a,eulp_mixed_3a,3A,hourly_seed_10067,5b894950cd896b09c9ce2597730fa3bcfbdfe4bba24037a69e762ccb08de6357,10067,flexible,True,1,0.05,optimal,666.491339547,44530.8430915,35412.0342184,33641.4325075,500.114630226,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10067,5b894950cd896b09c9ce2597730fa3bcfbdfe4bba24037a69e762ccb08de6357,10067,rigid,True,1,0.05,optimal,588.352116006,44530.8430915,31260.3390745,29697.3221208,464.001870923,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10068,c08b5d41399858aba6edc9603e9b8eaa161ddc8815b980af608251f7fbf25ad5,10068,flexible,False,1,0.05,optimal,671.85820255,54460.0806402,38354.2774692,36436.5635958,570.408867509,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10068,c08b5d41399858aba6edc9603e9b8eaa161ddc8815b980af608251f7fbf25ad5,10068,rigid,False,1,0.05,optimal,604.263107408,54460.0806402,34495.4855028,32770.7112276,536.138607916,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10068,c08b5d41399858aba6edc9603e9b8eaa161ddc8815b980af608251f7fbf25ad5,10068,flexible,True,1,0.05,optimal,731.614128935,54460.0806402,41765.5558793,39677.2780854,566.557206633,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10068,c08b5d41399858aba6edc9603e9b8eaa161ddc8815b980af608251f7fbf25ad5,10068,rigid,True,1,0.05,optimal,663.69637291,54460.0806402,37888.344215,35993.9270043,534.574877171,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10069,1658fc3e3ff11cc69841857fd44970b22a61fa633870e625ae9dde072d9e03e0,10069,flexible,False,1,0.05,optimal,898.142823318,89871.7373981,59462.5785393,56489.4496123,739.743130057,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10069,1658fc3e3ff11cc69841857fd44970b22a61fa633870e625ae9dde072d9e03e0,10069,rigid,False,1,0.05,optimal,854.594322798,89871.7373981,56579.3999788,53750.4299799,709.216389681,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10069,1658fc3e3ff11cc69841857fd44970b22a61fa633870e625ae9dde072d9e03e0,10069,flexible,True,1,0.05,optimal,956.464609655,89871.7373981,63323.8394775,60157.6475036,735.630968232,0.00950061133371,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10069,1658fc3e3ff11cc69841857fd44970b22a61fa633870e625ae9dde072d9e03e0,10069,rigid,True,1,0.05,optimal,912.735919573,89871.7373981,60428.7312599,57407.2946969,708.80977674,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10070,5fb169816a00290e8507c86cc10e3e208cebdd88448ea3f8b9f507997fbb1bc9,10070,flexible,False,1,0.05,optimal,584.255495641,48115.8364344,28770.44852,27331.926094,537.282966004,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10070,5fb169816a00290e8507c86cc10e3e208cebdd88448ea3f8b9f507997fbb1bc9,10070,rigid,False,1,0.05,optimal,554.046367587,48115.8364344,27282.8627464,25918.719609,537.733898968,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10070,5fb169816a00290e8507c86cc10e3e208cebdd88448ea3f8b9f507997fbb1bc9,10070,flexible,True,1,0.05,optimal,644.763713339,48115.8364344,31750.0500391,30162.5475371,542.392248942,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10070,5fb169816a00290e8507c86cc10e3e208cebdd88448ea3f8b9f507997fbb1bc9,10070,rigid,True,1,0.05,optimal,617.341405068,48115.8364344,30399.6954181,28879.7106472,535.806135551,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10071,d42a8f306f492ab85189653453ad8450c4cf69f6cbc3cb74f9430ad5cc61fe8b,10071,flexible,False,1,0.05,optimal,896.931622866,91278.1623798,62457.3534325,59334.4857609,716.250343828,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10071,d42a8f306f492ab85189653453ad8450c4cf69f6cbc3cb74f9430ad5cc61fe8b,10071,rigid,False,1,0.05,optimal,860.534768611,91278.1623798,59922.8779696,56926.7340712,716.326681744,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10071,d42a8f306f492ab85189653453ad8450c4cf69f6cbc3cb74f9430ad5cc61fe8b,10071,flexible,True,1,0.05,optimal,951.441263975,91278.1623798,66253.1031122,62940.4479566,718.982642155,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10071,d42a8f306f492ab85189653453ad8450c4cf69f6cbc3cb74f9430ad5cc61fe8b,10071,rigid,True,1,0.05,optimal,918.038916917,91278.1623798,63927.1485551,60730.7911273,712.576917885,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10072,b60fd09307c9b28fee8dfdb8b65ed5bf70607ab9888d674d6cfb8a9a954101c7,10072,flexible,False,1,0.05,optimal,536.907080273,46917.0952222,23645.3070278,22463.0416764,466.888386386,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10072,b60fd09307c9b28fee8dfdb8b65ed5bf70607ab9888d674d6cfb8a9a954101c7,10072,rigid,False,1,0.05,optimal,508.968080546,46917.0952222,22414.8776838,21294.1337996,453.532261422,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10072,b60fd09307c9b28fee8dfdb8b65ed5bf70607ab9888d674d6cfb8a9a954101c7,10072,flexible,True,1,0.05,optimal,591.945020952,46917.0952222,26069.1696539,24765.7111712,470.346413676,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10072,b60fd09307c9b28fee8dfdb8b65ed5bf70607ab9888d674d6cfb8a9a954101c7,10072,rigid,True,1,0.05,optimal,566.731909144,46917.0952222,24958.7880036,23710.8486034,453.368802365,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10073,e47a1de70fd86d215073bbd14a59d6956c7be8883c60c17410c20f85f8761f8f,10073,flexible,False,1,0.05,optimal,575.174731446,44726.1110004,32933.2426484,31286.580516,490.256572703,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10073,e47a1de70fd86d215073bbd14a59d6956c7be8883c60c17410c20f85f8761f8f,10073,rigid,False,1,0.05,optimal,535.904752144,44726.1110004,30684.7298289,29150.4933374,469.323463531,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10073,e47a1de70fd86d215073bbd14a59d6956c7be8883c60c17410c20f85f8761f8f,10073,flexible,True,1,0.05,optimal,626.456880633,44726.1110004,35869.5459496,34076.0686521,486.306387113,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10073,e47a1de70fd86d215073bbd14a59d6956c7be8883c60c17410c20f85f8761f8f,10073,rigid,True,1,0.05,optimal,592.900378311,44726.1110004,33948.1742812,32250.7655671,467.94615882,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10074,b8227f431f205431267f046c4ace80a8559aaa1976b811b19173a2f047dfb159,10074,flexible,False,1,0.05,optimal,872.271619546,82791.5088788,56917.3136893,54071.4480049,683.697654125,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10074,b8227f431f205431267f046c4ace80a8559aaa1976b811b19173a2f047dfb159,10074,rigid,False,1,0.05,optimal,827.051234249,82791.5088788,53966.6010931,51268.2710385,634.329906209,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10074,b8227f431f205431267f046c4ace80a8559aaa1976b811b19173a2f047dfb159,10074,flexible,True,1,0.05,optimal,924.895592321,82791.5088788,60351.1238683,57333.5676749,681.091898442,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10074,b8227f431f205431267f046c4ace80a8559aaa1976b811b19173a2f047dfb159,10074,rigid,True,1,0.05,optimal,884.041658449,82791.5088788,57685.3301894,54801.0636799,631.907741402,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10075,b76deace361090c918f477717f0c21c6d2626e190f0e626cc71fc7d242431f39,10075,flexible,False,1,0.05,optimal,598.752581802,43358.0912882,30657.1581686,29124.3002601,477.198794721,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10075,b76deace361090c918f477717f0c21c6d2626e190f0e626cc71fc7d242431f39,10075,rigid,False,1,0.05,optimal,495.517873982,43358.0912882,25371.3642325,24102.7960209,445.621089208,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10075,b76deace361090c918f477717f0c21c6d2626e190f0e626cc71fc7d242431f39,10075,flexible,True,1,0.05,optimal,655.626706237,43358.0912882,33569.2107951,31890.7502554,472.431492924,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10075,b76deace361090c918f477717f0c21c6d2626e190f0e626cc71fc7d242431f39,10075,rigid,True,1,0.05,optimal,548.888164218,43358.0912882,28104.0145441,26698.8138169,444.07194372,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10076,8a7c7900b3e5fd179bbd6cf0c2cbaeb3c111b2fb232dbde54bd10c87acc3c7de,10076,flexible,False,1,0.05,optimal,906.530379795,87172.0970385,60229.4690876,57217.9956332,681.38804048,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10076,8a7c7900b3e5fd179bbd6cf0c2cbaeb3c111b2fb232dbde54bd10c87acc3c7de,10076,rigid,False,1,0.05,optimal,861.481509816,87172.0970385,57236.4425081,54374.6203827,663.063257692,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10076,8a7c7900b3e5fd179bbd6cf0c2cbaeb3c111b2fb232dbde54bd10c87acc3c7de,10076,flexible,True,1,0.05,optimal,962.505038569,87172.0970385,63948.400141,60750.980134,683.953674824,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10076,8a7c7900b3e5fd179bbd6cf0c2cbaeb3c111b2fb232dbde54bd10c87acc3c7de,10076,rigid,True,1,0.05,optimal,918.706967765,87172.0970385,61038.476094,57986.5522893,659.452572404,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10077,dc4556cb5df9b2b7da486dfc2887d014ed607d6d21c9987d571d6a6c46d42f1d,10077,flexible,False,1,0.05,optimal,768.152427771,81956.5195898,31724.4581579,30138.23525,824.698139571,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10077,dc4556cb5df9b2b7da486dfc2887d014ed607d6d21c9987d571d6a6c46d42f1d,10077,rigid,False,1,0.05,optimal,725.239252676,81956.5195898,29952.1572727,28454.5494091,817.474311299,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10077,dc4556cb5df9b2b7da486dfc2887d014ed607d6d21c9987d571d6a6c46d42f1d,10077,flexible,True,1,0.05,optimal,836.926698229,81956.5195898,34564.814299,32836.5735841,816.657838583,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10077,dc4556cb5df9b2b7da486dfc2887d014ed607d6d21c9987d571d6a6c46d42f1d,10077,rigid,True,1,0.05,optimal,790.995587647,81956.5195898,32667.8736097,31034.4799292,816.993610419,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10078,6dc0b7927895ad3926e4c9327001c3e192c5e816c572bf411d061d5edf197518,10078,flexible,False,1,0.05,optimal,905.04380293,90003.2329888,60305.9245623,57290.6283342,721.406765713,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10078,6dc0b7927895ad3926e4c9327001c3e192c5e816c572bf411d061d5edf197518,10078,rigid,False,1,0.05,optimal,864.769068755,90003.2329888,57622.2919325,54741.1773359,694.445327018,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10078,6dc0b7927895ad3926e4c9327001c3e192c5e816c572bf411d061d5edf197518,10078,flexible,True,1,0.05,optimal,961.243573574,90003.2329888,64050.6926254,60848.1579941,717.526473319,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10078,6dc0b7927895ad3926e4c9327001c3e192c5e816c572bf411d061d5edf197518,10078,rigid,True,1,0.05,optimal,920.604659875,90003.2329888,61342.7935647,58275.6538864,688.443586884,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10079,15037a349087ac82155430b2ac8d764dc09dcc11110595a08071267d662420ac,10079,flexible,False,1,0.05,optimal,560.762949293,52019.5164869,29293.0088523,27828.3584097,569.668230471,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10079,15037a349087ac82155430b2ac8d764dc09dcc11110595a08071267d662420ac,10079,rigid,False,1,0.05,optimal,506.999479315,52019.5164869,26484.5247968,25160.298557,551.748145976,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10079,15037a349087ac82155430b2ac8d764dc09dcc11110595a08071267d662420ac,10079,flexible,True,1,0.05,optimal,618.251311156,52019.5164869,32296.0729725,30681.2693239,567.033387071,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10079,15037a349087ac82155430b2ac8d764dc09dcc11110595a08071267d662420ac,10079,rigid,True,1,0.05,optimal,565.24670276,52019.5164869,29527.2301577,28050.8686498,551.332037526,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10080,1e93a556ecb92fc0cab8145e633f28187a7371350d442397e50e5c6494832fa3,10080,flexible,False,1,0.05,optimal,672.267937772,59476.2641143,29124.7253371,27668.4890703,631.93066213,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10080,1e93a556ecb92fc0cab8145e633f28187a7371350d442397e50e5c6494832fa3,10080,rigid,False,1,0.05,optimal,612.859309483,59476.2641143,26550.9599017,25223.4119066,639.544596296,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10080,1e93a556ecb92fc0cab8145e633f28187a7371350d442397e50e5c6494832fa3,10080,flexible,True,1,0.05,optimal,742.518105289,59476.2641143,32168.1797678,30559.7707794,631.681450524,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10080,1e93a556ecb92fc0cab8145e633f28187a7371350d442397e50e5c6494832fa3,10080,rigid,True,1,0.05,optimal,677.966554729,59476.2641143,29371.6070406,27903.0266886,637.99510741,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10081,e477739ba52dce56b83a9285ec61031f580f5b7db0c31786efb2ed7d6757b46e,10081,flexible,False,1,0.05,optimal,750.038113925,69268.1741677,49412.9619562,46942.3138583,630.514936842,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10081,e477739ba52dce56b83a9285ec61031f580f5b7db0c31786efb2ed7d6757b46e,10081,rigid,False,1,0.05,optimal,726.575597646,69268.1741677,47867.2372753,45473.8754115,596.342343123,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10081,e477739ba52dce56b83a9285ec61031f580f5b7db0c31786efb2ed7d6757b46e,10081,flexible,True,1,0.05,optimal,803.567072987,69268.1741677,52939.481967,50292.5078687,631.042442831,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10081,e477739ba52dce56b83a9285ec61031f580f5b7db0c31786efb2ed7d6757b46e,10081,rigid,True,1,0.05,optimal,783.673972446,69268.1741677,51628.9125413,49047.4669143,594.188598793,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10082,a5ade23ab5701930be4a8f51f6e4817b0bbcad181b4ddca60e28eb64a5a315e8,10082,flexible,False,1,0.05,optimal,701.576481217,62557.1173904,46655.7570939,44322.9692392,593.329887598,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10082,a5ade23ab5701930be4a8f51f6e4817b0bbcad181b4ddca60e28eb64a5a315e8,10082,rigid,False,1,0.05,optimal,660.31192681,62557.1173904,43911.61005,41716.0295475,594.559968247,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10082,a5ade23ab5701930be4a8f51f6e4817b0bbcad181b4ddca60e28eb64a5a315e8,10082,flexible,True,1,0.05,optimal,757.00512991,62557.1173904,50341.8350038,47824.7432536,588.984526756,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10082,a5ade23ab5701930be4a8f51f6e4817b0bbcad181b4ddca60e28eb64a5a315e8,10082,rigid,True,1,0.05,optimal,715.890304027,62557.1173904,47607.6451033,45227.2628481,569.288771728,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10083,b4db3e691c68af968b5e6474092d203d69e8433ed901520a58b2145f63bf5622,10083,flexible,False,1,0.05,optimal,593.018820207,58000.6883505,27057.6991731,25704.8142144,628.262666192,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10083,b4db3e691c68af968b5e6474092d203d69e8433ed901520a58b2145f63bf5622,10083,rigid,False,1,0.05,optimal,535.525718178,58000.6883505,24434.4585503,23212.7356228,612.471536364,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10083,b4db3e691c68af968b5e6474092d203d69e8433ed901520a58b2145f63bf5622,10083,flexible,True,1,0.05,optimal,658.478298238,58000.6883505,30044.4220295,28542.200928,629.44639607,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10083,b4db3e691c68af968b5e6474092d203d69e8433ed901520a58b2145f63bf5622,10083,rigid,True,1,0.05,optimal,605.880097477,58000.6883505,27644.5213101,26262.2952446,611.057452833,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10084,e0529439ee73e4be63a9ba549554b4bd3dd962cc4c6b8b557c3ab3721e56f51f,10084,flexible,False,1,0.05,optimal,895.873497477,79989.3654092,54068.7868157,51365.3474749,667.613270753,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10084,e0529439ee73e4be63a9ba549554b4bd3dd962cc4c6b8b557c3ab3721e56f51f,10084,rigid,False,1,0.05,optimal,845.126310525,79989.3654092,51006.0342724,48455.7325588,627.987794619,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10084,e0529439ee73e4be63a9ba549554b4bd3dd962cc4c6b8b557c3ab3721e56f51f,10084,flexible,True,1,0.05,optimal,956.491518221,79989.3654092,57727.275263,54840.9114999,665.124071234,0.00523066741881,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10084,e0529439ee73e4be63a9ba549554b4bd3dd962cc4c6b8b557c3ab3721e56f51f,10084,rigid,True,1,0.05,optimal,908.701067043,79989.3654092,54842.971035,52100.8224832,624.767848842,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10085,aa3c5a56dba4369d398a54b6a4c51dadb85d69822cfc3f3c455abe7cff968c85,10085,flexible,False,1,0.05,optimal,584.193987706,48115.8364344,28767.4196896,27329.0487051,537.244557016,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10085,aa3c5a56dba4369d398a54b6a4c51dadb85d69822cfc3f3c455abe7cff968c85,10085,rigid,False,1,0.05,optimal,549.648618783,48115.8364344,27066.3047396,25712.9895027,514.816384923,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10085,aa3c5a56dba4369d398a54b6a4c51dadb85d69822cfc3f3c455abe7cff968c85,10085,flexible,True,1,0.05,optimal,644.496192766,48115.8364344,31736.8765441,30150.0327169,542.612069002,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10085,aa3c5a56dba4369d398a54b6a4c51dadb85d69822cfc3f3c455abe7cff968c85,10085,rigid,True,1,0.05,optimal,612.609821653,48115.8364344,30166.6984192,28658.3634982,500.542971416,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10086,3561cbdfd7823edb5291707bee97cd86c4eae9b649c72a9e4e56a767c520d926,10086,flexible,False,1,0.05,optimal,566.660849778,45695.6521666,23058.3487285,21905.4312921,466.539644319,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10086,3561cbdfd7823edb5291707bee97cd86c4eae9b649c72a9e4e56a767c520d926,10086,rigid,False,1,0.05,optimal,519.128174219,45695.6521666,21124.1670933,20067.9587386,461.671704774,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10086,3561cbdfd7823edb5291707bee97cd86c4eae9b649c72a9e4e56a767c520d926,10086,flexible,True,1,0.05,optimal,621.161948546,45695.6521666,25276.0868023,24012.2824622,470.145271201,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10086,3561cbdfd7823edb5291707bee97cd86c4eae9b649c72a9e4e56a767c520d926,10086,rigid,True,1,0.05,optimal,584.888344767,45695.6521666,23800.0550526,22610.0523,461.606727164,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10087,69d1957dd15c239807831109cc6482e4a6c77dbaf942544eb498b8656a05a847,10087,flexible,False,1,0.05,optimal,575.923540513,44726.1110004,32976.117812,31327.3119214,489.543393298,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10087,69d1957dd15c239807831109cc6482e4a6c77dbaf942544eb498b8656a05a847,10087,rigid,False,1,0.05,optimal,536.850375579,44726.1110004,30738.8741512,29201.9304436,456.478036451,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10087,69d1957dd15c239807831109cc6482e4a6c77dbaf942544eb498b8656a05a847,10087,flexible,True,1,0.05,optimal,627.133884584,44726.1110004,35908.3097098,34112.8942243,486.639196798,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10087,69d1957dd15c239807831109cc6482e4a6c77dbaf942544eb498b8656a05a847,10087,rigid,True,1,0.05,optimal,594.128410404,44726.1110004,34018.4887034,32317.5642682,456.410833357,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10088,0ef21090126cb50e722b14035343591398ff244011302b9494976d8a3df1a615,10088,flexible,False,1,0.05,optimal,857.67891547,77000.7101573,52390.6779476,49771.1440502,669.622755115,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10088,0ef21090126cb50e722b14035343591398ff244011302b9494976d8a3df1a615,10088,rigid,False,1,0.05,optimal,807.050875452,77000.7101573,49298.1018193,46833.1967284,634.528075637,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10088,0ef21090126cb50e722b14035343591398ff244011302b9494976d8a3df1a615,10088,flexible,True,1,0.05,optimal,920.489972225,77000.7101573,56227.4445821,53416.072353,664.948607407,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10088,0ef21090126cb50e722b14035343591398ff244011302b9494976d8a3df1a615,10088,rigid,True,1,0.05,optimal,872.27564772,77000.7101573,53282.3084688,50618.1930453,634.286021162,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10089,8fdd777ea583b835d53fdb240c9cc02da19887da727d681d55b09263986755bb,10089,flexible,False,1,0.05,optimal,612.377199453,56451.9096919,26664.4116611,25331.191078,612.932264956,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10089,8fdd777ea583b835d53fdb240c9cc02da19887da727d681d55b09263986755bb,10089,rigid,False,1,0.05,optimal,563.96969195,56451.9096919,24556.6295479,23328.7980705,611.040740348,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10089,8fdd777ea583b835d53fdb240c9cc02da19887da727d681d55b09263986755bb,10089,flexible,True,1,0.05,optimal,678.039411975,56451.9096919,29523.5061323,28047.3308257,612.920138581,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10089,8fdd777ea583b835d53fdb240c9cc02da19887da727d681d55b09263986755bb,10089,rigid,True,1,0.05,optimal,637.05932055,56451.9096919,27739.1320102,26352.1754097,609.571679842,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10090,c3eaf4b611c0345983600bc6056a9d5920784717e56af39cf925abf2feba8b89,10090,flexible,False,1,0.05,optimal,837.217780612,68800.2655124,49167.1156381,46708.7598562,645.584956607,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10090,c3eaf4b611c0345983600bc6056a9d5920784717e56af39cf925abf2feba8b89,10090,rigid,False,1,0.05,optimal,784.332679944,68800.2655124,46061.3432569,43758.2760941,606.981561648,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10090,c3eaf4b611c0345983600bc6056a9d5920784717e56af39cf925abf2feba8b89,10090,flexible,True,1,0.05,optimal,901.15636147,68800.2655124,52922.0234669,50275.9222935,641.437372585,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10090,c3eaf4b611c0345983600bc6056a9d5920784717e56af39cf925abf2feba8b89,10090,rigid,True,1,0.05,optimal,848.18805205,68800.2655124,49811.3645025,47320.7962773,604.192423516,0,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10091,02a9e6679254dc5f3f6391e5485becbf002989fad7775163b3657700ebfaa524,10091,flexible,False,1,0.05,optimal,920.962571891,91458.5958063,63182.5060261,60023.3807248,733.295540347,0.01,0
reference_3a,eulp_mixed_3a,3A,hourly_seed_10091,02a9e6679254dc5f3f6391e5485becbf002989fad7775163b3657700ebfaa524,10091,rigid,False,1,0.05,optimal,882.669483026,91458.5958063,60555.4141205,57527.6434145,708.70800439,0,0
