evaluation_split,scenario_id,scenario_hash,episode_seed,analysis_variant,dc_operation,bess_enabled,dc_scale_of_reference_mix,maximum_pv_curtailment_fraction,status,target_dc_peak_kw,reference_mix_operating_peak_kw,pcc_capacity_kw,pv_rated_kw,total_community_load_kwh,total_dc_energy_kwh,total_pv_available_kwh,total_pv_used_kwh,total_pv_curtailed_kwh,pv_utilisation_fraction,renewable_demand_share,total_grid_import_kwh,maximum_pcc_import_kw,hours_near_pcc_limit,near_pcc_limit_fraction,total_bess_charge_kwh,total_bess_discharge_kwh,total_bess_throughput_kwh,maximum_simultaneous_bess_charge_discharge_kw,terminal_soc_deviation_kwh,deadline_miss_gpu_h,deadline_miss_fraction,terminal_backlog_gpu_h,terminal_backlog_fraction
validation,hourly_seed_20066,63476a397f5185ba1b9bd9b62d2f970cbe411730e60208ac80ce2f86714d0466,20066,headline_pv_hosting_envelope,rigid,False,0.5,0.05,optimal,100.500391992,201.000783984,1000,732.514612581,84966.5720969,17428.4283261,46727.0019937,44390.651894,2336.35009968,0.95,0.433523626257,58004.348529,615.094675807,0,0.95,0,0,0,0,0,0,0,0,0
validation,hourly_seed_20066,63476a397f5185ba1b9bd9b62d2f970cbe411730e60208ac80ce2f86714d0466,20066,headline_pv_hosting_envelope,flexible,True,0.5,0.05,optimal,100.500391992,201.000783984,1000,806.866692449,84966.5720969,17355.1543444,51469.9104962,48896.4149714,2573.49552481,0.95,0.477869331099,53660.9371516,627.259703694,0,0.95,2416.67365801,2181.04797636,4597.72163437,0,0,235.872,0.01,0,0
validation,hourly_seed_20066,63476a397f5185ba1b9bd9b62d2f970cbe411730e60208ac80ce2f86714d0466,20066,headline_pv_hosting_envelope,rigid,True,0.5,0.05,optimal,100.500391992,201.000783984,1000,794.251197594,84966.5720969,17428.4283261,50665.1698902,48131.9113956,2533.25849451,0.95,0.470061147486,54512.5463621,613.658975701,0,0.95,2558.5367676,2309.07943276,4867.61620036,2.09588154462e-13,0,0,0,0,0
validation,hourly_seed_20066,63476a397f5185ba1b9bd9b62d2f970cbe411730e60208ac80ce2f86714d0466,20066,headline_pv_hosting_envelope,flexible,False,1,0.05,optimal,201.000783984,201.000783984,1000,881.531020956,84966.5720969,34707.1453106,56232.7372945,53421.1004298,2811.63686473,0.95,0.446389579826,66252.6169777,725.6555945,0,0.95,0,0,0,0,0,471.744,0.01,0,0
validation,hourly_seed_20066,63476a397f5185ba1b9bd9b62d2f970cbe411730e60208ac80ce2f86714d0466,20066,headline_pv_hosting_envelope,rigid,False,1,0.05,optimal,201.000783984,201.000783984,1000,847.392083509,84966.5720969,34856.8566521,54055.019375,51352.2684063,2702.75096875,0.95,0.428566173931,68471.1603427,696.257740589,0,0.95,0,0,0,0,0,0,0,0,0
validation,hourly_seed_20066,63476a397f5185ba1b9bd9b62d2f970cbe411730e60208ac80ce2f86714d0466,20066,headline_pv_hosting_envelope,flexible,True,1,0.05,optimal,201.000783984,201.000783984,1000,939.537623678,84966.5720969,34702.2160973,59932.9701561,56936.3216483,2996.64850781,0.95,0.475782553726,62976.6995655,690.637497376,0,0.95,2504.95404766,2260.72102801,4765.67507567,0,0,471.744,0.01,0,0
validation,hourly_seed_20066,63476a397f5185ba1b9bd9b62d2f970cbe411730e60208ac80ce2f86714d0466,20066,headline_pv_hosting_envelope,rigid,True,1,0.05,optimal,201.000783984,201.000783984,1000,908.433030847,84966.5720969,34856.8566521,57948.8126441,55051.3720118,2897.4406322,0.95,0.459437462161,65010.5508205,694.838217715,0,0.95,2446.09316217,2207.59907886,4653.69224102,0,0,0,0,0,0
validation,hourly_seed_20066,63476a397f5185ba1b9bd9b62d2f970cbe411730e60208ac80ce2f86714d0466,20066,headline_pv_hosting_envelope,flexible,False,2,0.05,optimal,402.001567968,201.000783984,1000,1141.60147203,84966.5720969,69409.5230002,72822.5940389,69181.464337,3641.12970195,0.95,0.448135861277,85194.6307601,918.127407,0,0.95,0,0,0,0,0,943.488,0.01,0,0
validation,hourly_seed_20066,63476a397f5185ba1b9bd9b62d2f970cbe411730e60208ac80ce2f86714d0466,20066,headline_pv_hosting_envelope,rigid,False,2,0.05,optimal,402.001567968,201.000783984,1000,1065.09795289,84966.5720969,69713.7133042,67942.4455343,64545.3232575,3397.12227671,0.95,0.417282157776,90134.9621436,858.864074421,0,0.95,0,0,0,0,0,0,0,0,0
validation,hourly_seed_20066,63476a397f5185ba1b9bd9b62d2f970cbe411730e60208ac80ce2f86714d0466,20066,headline_pv_hosting_envelope,flexible,True,2,0.05,optimal,402.001567968,201.000783984,1000,1201.95076869,84966.5720969,69401.6844589,76672.2670107,72838.6536602,3833.61335054,0.95,0.471849946908,81786.8820659,911.203443769,0,0.95,2638.76072073,2381.48155046,5020.24227118,1.00223922728e-12,0,943.488,0.01,0,0
validation,hourly_seed_20066,63476a397f5185ba1b9bd9b62d2f970cbe411730e60208ac80ce2f86714d0466,20066,headline_pv_hosting_envelope,rigid,True,2,0.05,optimal,402.001567968,201.000783984,1000,1124.36323686,84966.5720969,69713.7133042,71722.9694917,68136.8210171,3586.14847459,0.95,0.440501003993,86782.8624222,857.485845054,0,0.95,2455.36449489,2215.96645664,4671.33095153,0,0,0,0,0,0
validation,hourly_seed_20066,63476a397f5185ba1b9bd9b62d2f970cbe411730e60208ac80ce2f86714d0466,20066,headline_pv_hosting_envelope,flexible,False,3,0.05,optimal,603.002351952,201.000783984,1000,1397.54704413,84966.5720969,104116.906852,89149.3253452,84691.859078,4457.46626726,0.95,0.447907239431,104391.619871,1000,11,0.95,0,0,0,0,0,1415.232,0.01,0,0
validation,hourly_seed_20066,63476a397f5185ba1b9bd9b62d2f970cbe411730e60208ac80ce2f86714d0466,20066,headline_pv_hosting_envelope,rigid,False,3,0.05,infeasible,,,,,,,,,,,,,,,,,,,,,,,,
validation,hourly_seed_20066,63476a397f5185ba1b9bd9b62d2f970cbe411730e60208ac80ce2f86714d0466,20066,headline_pv_hosting_envelope,flexible,True,3,0.05,optimal,603.002351952,201.000783984,1000,1459.05449565,84966.5720969,104114.867801,93072.8768492,88419.2330067,4653.64384246,0.95,0.467625130498,100924.4576,1000,10,0.95,2689.75086495,2427.50015562,5117.25102057,2.70006239589e-14,0,1415.232,0.01,0,0
validation,hourly_seed_20066,63476a397f5185ba1b9bd9b62d2f970cbe411730e60208ac80ce2f86714d0466,20066,headline_pv_hosting_envelope,rigid,True,3,0.05,optimal,603.002351952,201.000783984,1000,1337.37677747,84966.5720969,104570.569956,85311.0726718,81045.5190382,4265.55363359,0.95,0.427597030114,108731.503922,1000,9,0.95,2460.31699815,2220.43609083,4680.75308898,2.05204742088e-13,0,0,0,0,0
validation,hourly_seed_20066,63476a397f5185ba1b9bd9b62d2f970cbe411730e60208ac80ce2f86714d0466,20066,pv_curtailment_sensitivity,flexible,False,1,0,optimal,201.000783984,201.000783984,1000,688.234195259,84966.5720969,34706.8493659,43902.3605286,43902.3605286,0,1,0.36685138598,75771.0609342,730.242212173,0,0.95,0,0,0,0,0,471.744,0.01,0,0
validation,hourly_seed_20066,63476a397f5185ba1b9bd9b62d2f970cbe411730e60208ac80ce2f86714d0466,20066,pv_curtailment_sensitivity,rigid,False,1,0,optimal,201.000783984,201.000783984,1000,665.794212151,84966.5720969,34856.8566521,42470.9172271,42470.9172271,0,1,0.354445851454,77352.511522,700.480845626,0,0.95,0,0,0,0,0,0,0,0,0
validation,hourly_seed_20066,63476a397f5185ba1b9bd9b62d2f970cbe411730e60208ac80ce2f86714d0466,20066,pv_curtailment_sensitivity,flexible,True,1,0,optimal,201.000783984,201.000783984,1000,766.335311531,84966.5720969,34703.4614884,48884.4195251,48884.4195251,0,1,0.408493405246,70865.3456524,725.90369492,0,0.95,817.759920628,738.028328367,1555.78824899,0,0,471.744,0.01,0,0
validation,hourly_seed_20066,63476a397f5185ba1b9bd9b62d2f970cbe411730e60208ac80ce2f86714d0466,20066,pv_curtailment_sensitivity,rigid,True,1,0,optimal,201.000783984,201.000783984,1000,750.941515835,84966.5720969,34856.8566521,47902.4515073,47902.4515073,0,1,0.399775336154,72002.6021597,698.500723258,0,0.95,837.178645531,755.553727592,1592.73237312,0,0,0,0,0,0
validation,hourly_seed_20066,63476a397f5185ba1b9bd9b62d2f970cbe411730e60208ac80ce2f86714d0466,20066,pv_curtailment_sensitivity,flexible,False,1,0.05,optimal,201.000783984,201.000783984,1000,881.531020956,84966.5720969,34707.1453106,56232.7372945,53421.1004298,2811.63686473,0.95,0.446389579826,66252.6169777,725.6555945,0,0.95,0,0,0,0,0,471.744,0.01,0,0
validation,hourly_seed_20066,63476a397f5185ba1b9bd9b62d2f970cbe411730e60208ac80ce2f86714d0466,20066,pv_curtailment_sensitivity,rigid,False,1,0.05,optimal,201.000783984,201.000783984,1000,847.392083509,84966.5720969,34856.8566521,54055.019375,51352.2684063,2702.75096875,0.95,0.428566173931,68471.1603427,696.257740589,0,0.95,0,0,0,0,0,0,0,0,0
validation,hourly_seed_20066,63476a397f5185ba1b9bd9b62d2f970cbe411730e60208ac80ce2f86714d0466,20066,pv_curtailment_sensitivity,flexible,True,1,0.05,optimal,201.000783984,201.000783984,1000,939.537623678,84966.5720969,34702.2160973,59932.9701561,56936.3216483,2996.64850781,0.95,0.475782553726,62976.6995655,690.637497376,0,0.95,2504.95404766,2260.72102801,4765.67507567,0,0,471.744,0.01,0,0
validation,hourly_seed_20066,63476a397f5185ba1b9bd9b62d2f970cbe411730e60208ac80ce2f86714d0466,20066,pv_curtailment_sensitivity,rigid,True,1,0.05,optimal,201.000783984,201.000783984,1000,908.433030847,84966.5720969,34856.8566521,57948.8126441,55051.3720118,2897.4406322,0.95,0.459437462161,65010.5508205,694.838217715,0,0.95,2446.09316217,2207.59907886,4653.69224102,0,0,0,0,0,0
validation,hourly_seed_20066,63476a397f5185ba1b9bd9b62d2f970cbe411730e60208ac80ce2f86714d0466,20066,pv_curtailment_sensitivity,flexible,False,1,0.1,optimal,201.000783984,201.000783984,1000,977.133884228,84966.5720969,34707.8278482,62331.2302202,56098.1071981,6233.12302202,0.9,0.468756118467,63576.2927469,722.188294637,0,0.95,0,0,0,0,0,471.744,0.01,0,0
validation,hourly_seed_20066,63476a397f5185ba1b9bd9b62d2f970cbe411730e60208ac80ce2f86714d0466,20066,pv_curtailment_sensitivity,rigid,False,1,0.1,optimal,201.000783984,201.000783984,1000,940.902457543,84966.5720969,34856.8566521,60020.0327125,54018.0294412,6002.00327125,0.9,0.450813584665,65805.3993078,694.083132876,0,0.95,0,0,0,0,0,0,0,0,0
validation,hourly_seed_20066,63476a397f5185ba1b9bd9b62d2f970cbe411730e60208ac80ce2f86714d0466,20066,pv_curtailment_sensitivity,flexible,True,1,0.1,optimal,201.000783984,201.000783984,1000,1034.06306289,84966.5720969,34703.0487049,65962.7343555,59366.4609199,6596.27343555,0.9,0.496086312651,60628.0840142,719.582248833,0,0.95,3332.55520283,3007.63107055,6340.18627338,5.68434188608e-14,0,471.744,0.01,0,0
validation,hourly_seed_20066,63476a397f5185ba1b9bd9b62d2f970cbe411730e60208ac80ce2f86714d0466,20066,pv_curtailment_sensitivity,rigid,True,1,0.1,optimal,201.000783984,201.000783984,1000,998.39471028,84966.5720969,34856.8566521,63687.4552623,57318.7097361,6368.74552623,0.9,0.478359786016,62811.1666492,692.746135805,0,0.95,3143.05267956,2836.6050433,5979.65772286,9.17941760483e-12,0,0,0,0,0
validation,hourly_seed_20066,63476a397f5185ba1b9bd9b62d2f970cbe411730e60208ac80ce2f86714d0466,20066,pv_curtailment_sensitivity,flexible,False,1,0.2,optimal,201.000783984,201.000783984,1000,1169.21095463,84966.5720969,34708.4077986,74583.7989712,59667.039177,14916.7597942,0.8,0.498575719245,60007.9407185,717.416582065,0,0.95,0,0,0,0,0,471.744,0.01,0,0
validation,hourly_seed_20066,63476a397f5185ba1b9bd9b62d2f970cbe411730e60208ac80ce2f86714d0466,20066,pv_curtailment_sensitivity,rigid,False,1,0.2,optimal,201.000783984,201.000783984,1000,1128.85186575,84966.5720969,34856.8566521,72009.2984846,57607.4387877,14401.8596969,0.8,0.480769407028,62215.9899613,689.712321222,0,0.95,0,0,0,0,0,0,0,0,0
validation,hourly_seed_20066,63476a397f5185ba1b9bd9b62d2f970cbe411730e60208ac80ce2f86714d0466,20066,pv_curtailment_sensitivity,flexible,True,1,0.2,optimal,201.000783984,201.000783984,1000,1227.0611385,84966.5720969,34706.4306778,78274.0538964,62619.2431171,15654.8107793,0.8,0.52325287797,57445.9242211,715.139821322,0,0.95,4022.200652,3630.03608843,7652.23674043,1.0908957258e-13,0,471.744,0.01,0,0
validation,hourly_seed_20066,63476a397f5185ba1b9bd9b62d2f970cbe411730e60208ac80ce2f86714d0466,20066,pv_curtailment_sensitivity,rigid,True,1,0.2,optimal,201.000783984,201.000783984,1000,1186.76496041,84966.5720969,34856.8566521,75703.5664802,60562.8531842,15140.713296,0.8,0.505434152707,59650.7266652,688.365537364,0,0.95,4001.54974791,3611.39864749,7612.94839541,8.61859916768e-12,0,0,0,0,0
validation,hourly_seed_20067,c8bf5d3c0a2feffe7c3bcc29c499af41a0a45855a6427fa9d4f4dd551c837944,20067,fixed_capacity_pv_operation,flexible,False,1,,optimal,201.000783984,201.000783984,1000,500,86079.0432868,34694.9051267,31093.0143281,31093.0143281,0,1,0.257448023655,89680.9340854,709.257572145,0,0.95,0,0,0,0,0,471.744,0.01,0,0
validation,hourly_seed_20067,c8bf5d3c0a2feffe7c3bcc29c499af41a0a45855a6427fa9d4f4dd551c837944,20067,fixed_capacity_pv_operation,rigid,False,1,,optimal,201.000783984,201.000783984,1000,500,86079.0432868,34856.8566521,31093.0143281,31093.0143181,9.99995972961e-06,0.999999999678,0.257103261594,89842.8856208,702.413434936,0,0.95,0,0,0,0,0,0,0,0,0
validation,hourly_seed_20067,c8bf5d3c0a2feffe7c3bcc29c499af41a0a45855a6427fa9d4f4dd551c837944,20067,fixed_capacity_pv_operation,flexible,True,1,,optimal,201.000783984,201.000783984,1000,500,86079.0432868,34694.9051167,31093.0143281,31093.0143181,1.00000397651e-05,0.999999999678,0.257448023594,89680.9340854,707.717175114,0,0.95,0,0,0,0,0,471.744,0.01,0,0
validation,hourly_seed_20067,c8bf5d3c0a2feffe7c3bcc29c499af41a0a45855a6427fa9d4f4dd551c837944,20067,fixed_capacity_pv_operation,rigid,True,1,,optimal,201.000783984,201.000783984,1000,500,86079.0432868,34856.8566521,31093.0143281,31093.0143281,0,1,0.257103261677,89842.8856108,702.413434936,0,0.95,0,0,0,0,0,0,0,0,0
validation,hourly_seed_20067,c8bf5d3c0a2feffe7c3bcc29c499af41a0a45855a6427fa9d4f4dd551c837944,20067,headline_pv_hosting_envelope,flexible,False,0.5,0.05,optimal,100.500391992,201.000783984,1000,771.317228534,86079.0432868,17356.1905749,47965.1552767,45566.8975128,2398.25776383,0.95,0.440535548783,57868.3363489,628.764462373,0,0.95,0,0,0,0,0,235.872,0.01,0,0
validation,hourly_seed_20067,c8bf5d3c0a2feffe7c3bcc29c499af41a0a45855a6427fa9d4f4dd551c837944,20067,headline_pv_hosting_envelope,rigid,False,0.5,0.05,optimal,100.500391992,201.000783984,1000,754.713388082,86079.0432868,17428.4283261,46932.6283785,44585.9969596,2346.63141893,0.95,0.430751483587,58921.4746533,602.27575627,0,0.95,0,0,0,0,0,0,0,0,0
validation,hourly_seed_20067,c8bf5d3c0a2feffe7c3bcc29c499af41a0a45855a6427fa9d4f4dd551c837944,20067,headline_pv_hosting_envelope,flexible,True,0.5,0.05,optimal,100.500391992,201.000783984,1000,824.06787672,86079.0432868,17352.5310961,51245.5085964,48683.2331666,2562.27542982,0.95,0.470680577542,54967.3862915,627.692585394,0,0.95,2246.61615591,2027.57108071,4274.18723662,0,0,235.872,0.01,0,0
validation,hourly_seed_20067,c8bf5d3c0a2feffe7c3bcc29c499af41a0a45855a6427fa9d4f4dd551c837944,20067,headline_pv_hosting_envelope,rigid,True,0.5,0.05,optimal,100.500391992,201.000783984,1000,811.044336918,86079.0432868,17428.4283261,50435.6263771,47913.8450582,2521.78131886,0.95,0.462902284363,55832.9195281,600.993288784,0,0.95,2454.28690721,2214.99393376,4669.28084097,0,0,0,0,0,0
validation,hourly_seed_20067,c8bf5d3c0a2feffe7c3bcc29c499af41a0a45855a6427fa9d4f4dd551c837944,20067,headline_pv_hosting_envelope,flexible,False,1,0.05,optimal,201.000783984,201.000783984,1000,902.651834083,86079.0432868,34698.6432813,56132.3328209,53325.7161799,2806.61664105,0.95,0.441519602628,67451.9703882,730.39262217,0,0.95,0,0,0,0,0,471.744,0.01,0,0
validation,hourly_seed_20067,c8bf5d3c0a2feffe7c3bcc29c499af41a0a45855a6427fa9d4f4dd551c837944,20067,headline_pv_hosting_envelope,rigid,False,1,0.05,optimal,201.000783984,201.000783984,1000,868.459126261,86079.0432868,34856.8566521,54006.0241124,51305.7229068,2700.30120562,0.95,0.42423898059,69630.1770321,694.351141334,0,0.95,0,0,0,0,0,0,0,0,0
validation,hourly_seed_20067,c8bf5d3c0a2feffe7c3bcc29c499af41a0a45855a6427fa9d4f4dd551c837944,20067,headline_pv_hosting_envelope,flexible,True,1,0.05,optimal,201.000783984,201.000783984,1000,956.374119748,86079.0432868,34700.5586456,59473.1084168,56499.4529959,2973.65542084,0.95,0.467789693723,64512.6649401,723.472287345,0,0.95,2384.77952468,2152.26352103,4537.04304571,0,0,471.744,0.01,0,0
validation,hourly_seed_20067,c8bf5d3c0a2feffe7c3bcc29c499af41a0a45855a6427fa9d4f4dd551c837944,20067,headline_pv_hosting_envelope,rigid,True,1,0.05,optimal,201.000783984,201.000783984,1000,924.764845248,86079.0432868,34856.8566521,57507.4531669,54632.0805085,2875.37265834,0.95,0.451744110195,66549.4602368,693.119109866,0,0.95,2519.3928861,2273.75207971,4793.14496581,0,0,0,0,0,0
validation,hourly_seed_20067,c8bf5d3c0a2feffe7c3bcc29c499af41a0a45855a6427fa9d4f4dd551c837944,20067,headline_pv_hosting_envelope,flexible,False,2,0.05,optimal,402.001567968,201.000783984,1000,1161.53156216,86079.0432868,69402.3137995,72231.0350097,68619.4832593,3611.55175049,0.95,0.441335762339,86861.873827,923.494947364,0,0.95,0,0,0,0,0,943.488,0.01,0,0
validation,hourly_seed_20067,c8bf5d3c0a2feffe7c3bcc29c499af41a0a45855a6427fa9d4f4dd551c837944,20067,headline_pv_hosting_envelope,rigid,False,2,0.05,optimal,402.001567968,201.000783984,1000,1089.11887846,86079.0432868,69713.7133042,67727.9777861,64341.5788968,3386.39888931,0.95,0.412994675136,91451.1776942,881.272408482,0,0.95,0,0,0,0,0,0,0,0,0
validation,hourly_seed_20067,c8bf5d3c0a2feffe7c3bcc29c499af41a0a45855a6427fa9d4f4dd551c837944,20067,headline_pv_hosting_envelope,flexible,True,2,0.05,optimal,402.001567968,201.000783984,1000,1215.29582716,86079.0432868,69407.3342625,75574.4211338,71795.7000771,3778.72105669,0.95,0.461749133324,83937.5787082,913.387479543,0,0.95,2532.32036882,2285.41913286,4817.73950168,2.26420326699e-14,0,943.488,0.01,0,0
validation,hourly_seed_20067,c8bf5d3c0a2feffe7c3bcc29c499af41a0a45855a6427fa9d4f4dd551c837944,20067,headline_pv_hosting_envelope,rigid,True,2,0.05,optimal,402.001567968,201.000783984,1000,1147.55643295,86079.0432868,69713.7133042,71361.9772238,67793.8783626,3568.09886119,0.95,0.435154238528,88260.2569806,879.993730094,0,0.95,2680.80771451,2419.42896235,5100.23667686,1.65881121092e-09,0,0,0,0,0
validation,hourly_seed_20067,c8bf5d3c0a2feffe7c3bcc29c499af41a0a45855a6427fa9d4f4dd551c837944,20067,headline_pv_hosting_envelope,flexible,False,3,0.05,optimal,603.002351952,201.000783984,1000,1416.94973928,86079.0432868,104093.843143,88114.4770916,83708.753237,4405.72385458,0.95,0.440171860503,106464.133193,1000,15,0.95,0,0,0,0,0,1415.232,0.01,0,0
validation,hourly_seed_20067,c8bf5d3c0a2feffe7c3bcc29c499af41a0a45855a6427fa9d4f4dd551c837944,20067,headline_pv_hosting_envelope,rigid,False,3,0.05,infeasible,,,,,,,,,,,,,,,,,,,,,,,,
validation,hourly_seed_20067,c8bf5d3c0a2feffe7c3bcc29c499af41a0a45855a6427fa9d4f4dd551c837944,20067,headline_pv_hosting_envelope,flexible,True,3,0.05,optimal,603.002351952,201.000783984,1000,1472.40278471,86079.0432868,104113.029246,91562.8817634,86984.7376753,4578.14408817,0.95,0.457352067922,103460.550525,1000,13,0.95,2597.08376952,2343.86810199,4940.95187151,7.54675824938e-13,0,1415.232,0.01,0,0
validation,hourly_seed_20067,c8bf5d3c0a2feffe7c3bcc29c499af41a0a45855a6427fa9d4f4dd551c837944,20067,headline_pv_hosting_envelope,rigid,True,3,0.05,optimal,603.002351952,201.000783984,1000,1366.98819022,86079.0432868,104570.569956,85007.5667697,80757.1884313,4250.37833849,0.95,0.423589573865,110155.327805,1000,8,0.95,2696.44095873,2433.53796526,5129.97892399,1.15096304596e-11,0,0,0,0,0
validation,hourly_seed_20067,c8bf5d3c0a2feffe7c3bcc29c499af41a0a45855a6427fa9d4f4dd551c837944,20067,pv_curtailment_sensitivity,flexible,False,1,0,optimal,201.000783984,201.000783984,1000,719.258032301,86079.0432868,34696.659923,44727.8006079,44727.8006079,0,1,0.370337736972,76047.9026019,737.313843345,0,0.95,0,0,0,0,0,471.744,0.01,0,0
validation,hourly_seed_20067,c8bf5d3c0a2feffe7c3bcc29c499af41a0a45855a6427fa9d4f4dd551c837944,20067,pv_curtailment_sensitivity,rigid,False,1,0,optimal,201.000783984,201.000783984,1000,698.892961788,86079.0432868,34856.8566521,43461.3777494,43461.3777494,0,1,0.359375320077,77474.5221895,698.061436738,0,0.95,0,0,0,0,0,0,0,0,0
validation,hourly_seed_20067,c8bf5d3c0a2feffe7c3bcc29c499af41a0a45855a6427fa9d4f4dd551c837944,20067,pv_curtailment_sensitivity,flexible,True,1,0,optimal,201.000783984,201.000783984,1000,815.025788136,86079.0432868,34703.5348127,50683.2170166,50683.2170166,1.45519152284e-11,1,0.419623573317,70205.2256169,731.527273446,0,0.95,1085.79009191,979.92555795,2065.71564986,0,0,471.744,0.01,0,0
validation,hourly_seed_20067,c8bf5d3c0a2feffe7c3bcc29c499af41a0a45855a6427fa9d4f4dd551c837944,20067,pv_curtailment_sensitivity,rigid,True,1,0,optimal,201.000783984,201.000783984,1000,788.818321689,86079.0432868,34856.8566521,49053.4787571,49053.4787571,0,1,0.405615526753,71973.5145674,673.76638485,0,0.95,934.291133648,843.197748117,1777.48888176,0,0,0,0,0,0
validation,hourly_seed_20067,c8bf5d3c0a2feffe7c3bcc29c499af41a0a45855a6427fa9d4f4dd551c837944,20067,pv_curtailment_sensitivity,flexible,False,1,0.05,optimal,201.000783984,201.000783984,1000,902.651834083,86079.0432868,34698.6432813,56132.3328209,53325.7161799,2806.61664105,0.95,0.441519602628,67451.9703882,730.39262217,0,0.95,0,0,0,0,0,471.744,0.01,0,0
validation,hourly_seed_20067,c8bf5d3c0a2feffe7c3bcc29c499af41a0a45855a6427fa9d4f4dd551c837944,20067,pv_curtailment_sensitivity,rigid,False,1,0.05,optimal,201.000783984,201.000783984,1000,868.459126261,86079.0432868,34856.8566521,54006.0241124,51305.7229068,2700.30120562,0.95,0.42423898059,69630.1770321,694.351141334,0,0.95,0,0,0,0,0,0,0,0,0
validation,hourly_seed_20067,c8bf5d3c0a2feffe7c3bcc29c499af41a0a45855a6427fa9d4f4dd551c837944,20067,pv_curtailment_sensitivity,flexible,True,1,0.05,optimal,201.000783984,201.000783984,1000,956.374119748,86079.0432868,34700.5586456,59473.1084168,56499.4529959,2973.65542084,0.95,0.467789693723,64512.6649401,723.472287345,0,0.95,2384.77952468,2152.26352103,4537.04304571,0,0,471.744,0.01,0,0
