evaluation_split,scenario_id,scenario_hash,episode_seed,duration_h,recovery_gap_h,event_ordinal,event_start_hour,fixed_capacity_kw,delivered_reduction_kw,fresh_delivered_reduction_kw,delivery_ratio,minimum_interval_delivery_ratio,event_start_backlog_gpu_h,event_start_compute_debt_kwh,fresh_event_start_compute_debt_kwh,paired_compute_debt_increment_kwh,paired_local_service_margin_delta,paired_residual_flexibility_ratio,local_event_success,fresh_local_event_success,failure_labels,fresh_failure_labels
validation,hourly_seed_20003,8c6fcb42cc42dd8849acfc1f2a646e87be724f7302298f37dd8c58c3b5975b8e,20003,8,24,1,63,41.1908168229,40.9117969836,40.9117969836,0.993226163965,0.950000000104,308.26408818,95.5181532578,95.5181532578,0,0,1,True,True,,
validation,hourly_seed_20003,8c6fcb42cc42dd8849acfc1f2a646e87be724f7302298f37dd8c58c3b5975b8e,20003,8,24,2,95,41.1908168229,41.08610599,41.08610599,0.997457908317,0.979663266533,1631.20494726,482.863849051,56.9327287288,425.931120323,0,1,True,True,,
validation,hourly_seed_20003,8c6fcb42cc42dd8849acfc1f2a646e87be724f7302298f37dd8c58c3b5975b8e,20003,8,24,3,127,41.1908168229,41.1908168229,41.1908168229,1,1,3730.96932191,1123.41435375,84.5078941839,1038.90645956,0,1,True,True,,
validation,hourly_seed_20003,8c6fcb42cc42dd8849acfc1f2a646e87be724f7302298f37dd8c58c3b5975b8e,20003,8,24,4,159,41.1908168229,40.783530419,40.6859929826,0.990112203757,0.954745878329,5138.50807081,1557.2115437,90.6285364916,1466.58300721,0.00474587593454,1.00239732226,True,True,,
validation,hourly_seed_20004,cf40e9b4d9664bc372a91281bbd205e12c9a4f25ae8f28bd7f7f7b5e9d72e72b,20004,8,24,1,63,41.1908168229,40.946702373,40.946702373,0.994073571035,0.959933499097,395.29968226,121.450429787,121.450429787,0,0,1,True,True,,
validation,hourly_seed_20004,cf40e9b4d9664bc372a91281bbd205e12c9a4f25ae8f28bd7f7f7b5e9d72e72b,20004,8,24,2,95,41.1908168229,41.1908168229,41.1908168229,1,1,1424.98275512,424.700647088,104.389409583,320.311237505,0,1,True,True,,
validation,hourly_seed_20004,cf40e9b4d9664bc372a91281bbd205e12c9a4f25ae8f28bd7f7f7b5e9d72e72b,20004,8,24,3,127,41.1908168229,41.1908168229,41.1908168229,1,1,3243.06038398,976.81640058,100.926505036,875.889895544,0,1,True,True,,
validation,hourly_seed_20004,cf40e9b4d9664bc372a91281bbd205e12c9a4f25ae8f28bd7f7f7b5e9d72e72b,20004,8,24,4,159,41.1908168229,40.81875883,41.0947330775,0.990967452903,0.950000006333,4894.50615138,1477.60046419,180.85765911,1296.74280508,-0.0251781508208,0.993284437521,True,True,,
validation,hourly_seed_20005,e873096d0d3dff9d4bda75f198b1016fe1960ff8daaa073a99105d62203b629a,20005,8,24,1,63,41.1908168229,40.8517274927,40.8517274927,0.991767841565,0.953556977122,733.227616764,220.14346461,220.14346461,0,0,1,True,True,,
validation,hourly_seed_20005,e873096d0d3dff9d4bda75f198b1016fe1960ff8daaa073a99105d62203b629a,20005,8,24,2,95,41.1908168229,41.0919516382,41.0919516382,0.997599824614,0.98079859691,1331.07903969,394.62691022,57.9371629437,336.689747277,0,1,True,True,,
validation,hourly_seed_20005,e873096d0d3dff9d4bda75f198b1016fe1960ff8daaa073a99105d62203b629a,20005,8,24,3,127,41.1908168229,41.1908168229,41.1908168229,1,1,3233.32208377,971.340237457,61.8108348432,909.529402614,0,1,True,True,,
validation,hourly_seed_20005,e873096d0d3dff9d4bda75f198b1016fe1960ff8daaa073a99105d62203b629a,20005,8,24,4,159,41.1908168229,40.9117506309,41.0628619814,0.993225038648,0.968665894778,5020.38399579,1521.43770144,117.528054496,1403.90964694,-0.00336787202197,0.996319999552,True,True,,
validation,hourly_seed_20006,72648351c319187c14263c9e63ff3f610202c19f0179d0ab200aa67f187fdbb6,20006,8,24,1,63,41.1908168229,41.1063519848,41.1063519848,0.997949425512,0.983595404099,412.32169466,126.649353071,126.649353071,0,0,1,True,True,,
validation,hourly_seed_20006,72648351c319187c14263c9e63ff3f610202c19f0179d0ab200aa67f187fdbb6,20006,8,24,2,95,41.1908168229,41.1783286071,41.1783286071,0.999696820389,0.997574563111,1579.75602384,468.216628192,66.1839110241,402.032717168,0,1,True,True,,
validation,hourly_seed_20006,72648351c319187c14263c9e63ff3f610202c19f0179d0ab200aa67f187fdbb6,20006,8,24,3,127,41.1908168229,41.1908168229,41.1908168229,1,1,3795.30692981,1142.27557617,127.400823988,1014.87475218,0,1,True,True,,
validation,hourly_seed_20006,72648351c319187c14263c9e63ff3f610202c19f0179d0ab200aa67f187fdbb6,20006,8,24,4,159,41.1908168229,40.4592506032,40.5465675421,0.98223957969,0.955707876718,5035.88548249,1525.31354179,94.7502538905,1430.5632879,0.00570787774321,0.997846502327,True,False,,"delivery,interval_delivery"
validation,hourly_seed_20007,bb876ebee62b8164021c7c5f4140d4122e3424a4d9410e9f02425b301c501d27,20007,8,24,1,63,41.1908168229,41.1266762278,41.1266762278,0.99844284236,0.990239095763,351.507970481,108.294582304,108.294582304,0,0,1,True,True,,
validation,hourly_seed_20007,bb876ebee62b8164021c7c5f4140d4122e3424a4d9410e9f02425b301c501d27,20007,8,24,2,95,41.1908168229,41.1527426457,41.1527426457,0.999075663458,0.992605307666,1872.56687327,556.988916503,116.140766736,440.848149767,0,1,True,True,,
validation,hourly_seed_20007,bb876ebee62b8164021c7c5f4140d4122e3424a4d9410e9f02425b301c501d27,20007,8,24,3,127,41.1908168229,41.1908168229,41.1908168229,1,1,3730.30441677,1122.75171494,120.749657356,1002.00205759,0,1,True,True,,
validation,hourly_seed_20007,bb876ebee62b8164021c7c5f4140d4122e3424a4d9410e9f02425b301c501d27,20007,8,24,4,159,41.1908168229,40.9166880014,40.7206809004,0.993344904455,0.969637271455,5162.40625942,1564.83306373,161.705819337,1403.12724439,0,1.00481345343,False,False,window_relief,window_relief
validation,hourly_seed_20008,d8e844905c21808afce5a8eb22f6bd192c9ee0508ad55f90266b6f7579f1465b,20008,8,24,1,63,41.1908168229,41.1512106432,41.1512106432,0.999038470642,0.992307765137,631.018649515,190.975371246,190.975371246,0,0,1,True,True,,
validation,hourly_seed_20008,d8e844905c21808afce5a8eb22f6bd192c9ee0508ad55f90266b6f7579f1465b,20008,8,24,2,95,41.1908168229,41.1908168229,41.1908168229,1,1,1373.13629014,408.362676316,83.7950101068,324.567666209,0,1,True,True,,
validation,hourly_seed_20008,d8e844905c21808afce5a8eb22f6bd192c9ee0508ad55f90266b6f7579f1465b,20008,8,24,3,127,41.1908168229,41.1908168229,41.1908168229,1,1,3315.02971115,996.036344572,100.572655608,895.463688964,0,1,True,True,,
validation,hourly_seed_20008,d8e844905c21808afce5a8eb22f6bd192c9ee0508ad55f90266b6f7579f1465b,20008,8,24,4,159,41.1908168229,41.1908168229,41.1908168229,1,1,4622.71738058,1401.50067432,108.19063765,1293.31003667,0.00191693279599,1,True,True,,
validation,hourly_seed_20009,d6dd3b190d456d07754c8efdadbbc14f11c19a3a237064e65ca28666f4f7cc25,20009,8,24,1,63,41.1908168229,40.922522831,40.922522831,0.993486558107,0.979916326445,607.376600919,182.953418285,182.953418285,0,0,1,True,True,,
validation,hourly_seed_20009,d6dd3b190d456d07754c8efdadbbc14f11c19a3a237064e65ca28666f4f7cc25,20009,8,24,2,95,41.1908168229,41.0186464704,41.0186464704,0.995820176297,0.981064571774,1252.67330063,371.765334772,61.7968699912,309.968464781,0,1,True,True,,
validation,hourly_seed_20009,d6dd3b190d456d07754c8efdadbbc14f11c19a3a237064e65ca28666f4f7cc25,20009,8,24,3,127,41.1908168229,41.1908168229,41.1908168229,1,1,3320.40723538,994.894721463,103.272541555,891.622179909,0,1,True,True,,
validation,hourly_seed_20009,d6dd3b190d456d07754c8efdadbbc14f11c19a3a237064e65ca28666f4f7cc25,20009,8,24,4,159,41.1908168229,40.6407116365,40.9127587115,0.986644955629,0.950000003163,4430.9392688,1340.67159039,95.1575755013,1245.51401489,-0.0189388234248,0.993350556563,True,True,,
validation,hourly_seed_20010,effbb9ad68310abf779f089efdac93aded6a893cee15c8cb47ae226fd5e58964,20010,8,24,1,63,41.1908168229,41.0568523655,41.0568523655,0.996747710589,0.975601382806,220.032347851,68.0734016271,68.0734016271,0,0,1,True,True,,
validation,hourly_seed_20010,effbb9ad68310abf779f089efdac93aded6a893cee15c8cb47ae226fd5e58964,20010,8,24,2,95,41.1908168229,40.971351136,40.971351136,0.994671975361,0.957375802892,1764.05097423,522.294270312,63.5754311721,458.71883914,0,1,True,True,,
validation,hourly_seed_20010,effbb9ad68310abf779f089efdac93aded6a893cee15c8cb47ae226fd5e58964,20010,8,24,3,127,41.1908168229,41.1908168229,41.1908168229,1,1,3972.24223759,1197.97497985,148.169027544,1049.80595231,0,1,True,True,,
validation,hourly_seed_20010,effbb9ad68310abf779f089efdac93aded6a893cee15c8cb47ae226fd5e58964,20010,8,24,4,159,41.1908168229,40.8884768128,40.918426427,0.992660014211,0.968946122915,5050.89595511,1526.62677447,112.318451246,1414.30832322,0.000245539204667,0.999268065349,True,True,,
validation,hourly_seed_20011,29bc75496faafb861d0cd6975018af04fa31d32ec305ff6c965f79d6bd44e1e9,20011,8,24,1,63,41.1908168229,40.7782802331,40.7782802331,0.98998474365,0.966979030335,474.141064682,144.845395574,144.845395574,0,0,1,True,True,,
validation,hourly_seed_20011,29bc75496faafb861d0cd6975018af04fa31d32ec305ff6c965f79d6bd44e1e9,20011,8,24,2,95,41.1908168229,40.4163731296,40.4163731296,0.981198632291,0.874429399924,1595.59835507,471.286395593,36.0184619564,435.267933637,0,1,False,False,"delivery,interval_delivery","delivery,interval_delivery"
validation,hourly_seed_20011,29bc75496faafb861d0cd6975018af04fa31d32ec305ff6c965f79d6bd44e1e9,20011,8,24,3,127,41.1908168229,41.1908168229,41.1908168229,1,1,3648.84493636,1100.24034744,76.2098002057,1024.03054723,0,1,True,True,,
validation,hourly_seed_20011,29bc75496faafb861d0cd6975018af04fa31d32ec305ff6c965f79d6bd44e1e9,20011,8,24,4,159,41.1908168229,40.1731147072,40.1293359034,0.975292985325,0.869427059435,5126.23883432,1553.90708515,166.111593914,1387.79549124,0,1.00109094264,False,False,"delivery,interval_delivery","delivery,interval_delivery"
validation,hourly_seed_20012,b6dc4622e826fdbc3945b3c476353b3a54e417250c153bf9629a3916f30180de,20012,8,24,1,63,41.1908168229,40.6579335495,40.6579335495,0.987063056417,0.962001522365,324.632377729,100.815265776,100.815265776,0,0,1,True,True,,
validation,hourly_seed_20012,b6dc4622e826fdbc3945b3c476353b3a54e417250c153bf9629a3916f30180de,20012,8,24,2,95,41.1908168229,40.8345038408,40.8345038408,0.991349698559,0.963212705784,1581.09817308,468.625607875,66.4522763785,402.173331497,0,1,True,True,,
validation,hourly_seed_20012,b6dc4622e826fdbc3945b3c476353b3a54e417250c153bf9629a3916f30180de,20012,8,24,3,127,41.1908168229,41.1908168229,41.1908168229,1,1,3725.24257568,1123.17510656,138.808581004,984.366525551,0,1,True,True,,
validation,hourly_seed_20012,b6dc4622e826fdbc3945b3c476353b3a54e417250c153bf9629a3916f30180de,20012,8,24,4,159,41.1908168229,40.844083669,40.9002153736,0.991582270501,0.957670381584,4886.76021756,1476.90217115,123.963068911,1352.93910224,0,0.998627593913,True,True,,
validation,hourly_seed_20013,a512588524b7bef97d6cec0e3d13e2d2183fdb94f47763f17894d9ca11ae25e6,20013,8,24,1,63,41.1908168229,40.8308622433,40.8308622433,0.991261290565,0.961030151983,452.67588491,138.407152136,138.407152136,0,0,1,True,True,,
validation,hourly_seed_20013,a512588524b7bef97d6cec0e3d13e2d2183fdb94f47763f17894d9ca11ae25e6,20013,8,24,2,95,41.1908168229,40.9044979975,40.9044979975,0.993048964611,0.9499999991,1177.88001294,348.82053696,43.925365485,304.895171475,0,1,True,True,,
validation,hourly_seed_20013,a512588524b7bef97d6cec0e3d13e2d2183fdb94f47763f17894d9ca11ae25e6,20013,8,24,3,127,41.1908168229,41.1908168229,41.1908168229,1,1,3353.27565272,1009.35665553,103.040295983,906.316359546,0,1,True,True,,
validation,hourly_seed_20013,a512588524b7bef97d6cec0e3d13e2d2183fdb94f47763f17894d9ca11ae25e6,20013,8,24,4,159,41.1908168229,40.9348602053,41.0019098828,0.993786075701,0.977304941541,4725.83160774,1430.44846623,65.2654706338,1365.18299559,-0.000345316222964,0.998364718189,True,True,,
validation,hourly_seed_20014,e2fc985349141b9f11555130c3ebfa7301897f5b43ae53a79af23a5510e99bd4,20014,8,24,1,63,41.1908168229,40.9031291358,40.9031291358,0.993015732406,0.969536375274,323.693039945,99.9015086516,99.9015086516,0,0,1,True,True,,
validation,hourly_seed_20014,e2fc985349141b9f11555130c3ebfa7301897f5b43ae53a79af23a5510e99bd4,20014,8,24,2,95,41.1908168229,41.1036471179,41.1036471179,0.997883758766,0.990295385287,1772.8305952,525.760566875,80.3308955126,445.429671362,0,1,True,True,,
validation,hourly_seed_20014,e2fc985349141b9f11555130c3ebfa7301897f5b43ae53a79af23a5510e99bd4,20014,8,24,3,127,41.1908168229,41.1908168229,41.1908168229,1,1,3781.58349889,1133.48804409,108.52226254,1024.96578155,0,1,True,True,,
validation,hourly_seed_20014,e2fc985349141b9f11555130c3ebfa7301897f5b43ae53a79af23a5510e99bd4,20014,8,24,4,159,41.1908168229,40.6893189247,40.6759316109,0.987825007201,0.949999998698,5158.11644036,1561.79171557,77.6357200998,1484.15599547,0,1.00032912126,False,False,"delivery,interval_delivery","delivery,interval_delivery"
validation,hourly_seed_20015,682c435a61e61c1d61d13da9c0def2c91ac5db46f97d1917bee3fcc445183ef7,20015,8,24,1,63,41.1908168229,39.9019505536,39.9019505536,0.968709863784,0.74967891027,674.393055475,203.274891622,203.274891622,0,0,1,False,False,"delivery,interval_delivery","delivery,interval_delivery"
validation,hourly_seed_20015,682c435a61e61c1d61d13da9c0def2c91ac5db46f97d1917bee3fcc445183ef7,20015,8,24,2,95,41.1908168229,40.6894019207,40.6894019207,0.987827022116,0.956300876663,1636.8040366,484.092377724,48.994585845,435.097791879,0,1,True,True,,
validation,hourly_seed_20015,682c435a61e61c1d61d13da9c0def2c91ac5db46f97d1917bee3fcc445183ef7,20015,8,24,3,127,41.1908168229,41.1908168229,41.1908168229,1,1,3705.24389929,1115.45110585,91.2915118897,1024.15959396,0,1,True,True,,
validation,hourly_seed_20015,682c435a61e61c1d61d13da9c0def2c91ac5db46f97d1917bee3fcc445183ef7,20015,8,24,4,159,41.1908168229,40.9212444768,41.0390865042,0.993455523176,0.965800894475,5136.40855463,1554.771045,143.511268056,1411.25977694,-0.00266766276102,0.997128541655,True,True,,
validation,hourly_seed_20016,39f927b7334b6d2e4bc97bd77adc9f2de848c2a2d58ed6439f3fdf23eb4b7a69,20016,8,24,1,63,41.1908168229,40.9490945985,40.9490945985,0.994131647707,0.965836644975,360.581045424,109.419772549,109.419772549,0,0,1,True,True,,
validation,hourly_seed_20016,39f927b7334b6d2e4bc97bd77adc9f2de848c2a2d58ed6439f3fdf23eb4b7a69,20016,8,24,2,95,41.1908168229,40.9552156671,40.9552156671,0.994280250454,0.969271406529,1432.68748404,424.110784428,50.2204552819,373.890329147,0,1,True,True,,
validation,hourly_seed_20016,39f927b7334b6d2e4bc97bd77adc9f2de848c2a2d58ed6439f3fdf23eb4b7a69,20016,8,24,3,127,41.1908168229,41.1908168229,41.1908168229,1,1,3541.81998616,1068.77238759,109.660540721,959.11184687,0,1,True,True,,
validation,hourly_seed_20016,39f927b7334b6d2e4bc97bd77adc9f2de848c2a2d58ed6439f3fdf23eb4b7a69,20016,8,24,4,159,41.1908168229,40.8456974492,40.9160079263,0.991621448656,0.9531361566,4807.38972238,1458.87851117,86.7748945248,1372.10361664,-0.0150633808527,0.998281590001,True,True,,
validation,hourly_seed_20017,7de6d2a8468d6bf66ff6e6d663d37a6890cdc6f4db8f294cc874a999608a5153,20017,8,24,1,63,41.1908168229,41.09593567,41.09593567,0.997696545972,0.989808958183,265.43054282,82.363076782,82.363076782,0,0,1,True,True,,
validation,hourly_seed_20017,7de6d2a8468d6bf66ff6e6d663d37a6890cdc6f4db8f294cc874a999608a5153,20017,8,24,2,95,41.1908168229,41.1596912649,41.1596912649,0.999244356864,0.993954854912,1511.81537325,448.313933446,67.7736401868,380.540293259,0,1,True,True,,
validation,hourly_seed_20017,7de6d2a8468d6bf66ff6e6d663d37a6890cdc6f4db8f294cc874a999608a5153,20017,8,24,3,127,41.1908168229,41.1908168229,41.1908168229,1,1,3610.51323478,1084.17636699,120.763414786,963.412952202,0,1,True,True,,
validation,hourly_seed_20017,7de6d2a8468d6bf66ff6e6d663d37a6890cdc6f4db8f294cc874a999608a5153,20017,8,24,4,159,41.1908168229,40.9717175103,41.0485337223,0.994680869925,0.978521618863,4866.42415992,1473.36923664,85.4062477021,1387.96298894,0.00824308687261,0.998128649065,True,True,,
validation,hourly_seed_20018,738efdbd79aebf516992dc6791e3b1961547538ed9faa049350430f3cdaafc5d,20018,8,24,1,63,41.1908168229,40.813199193,40.813199193,0.990832480173,0.972380315633,245.177804237,75.0904079935,75.0904079935,0,0,1,True,True,,
validation,hourly_seed_20018,738efdbd79aebf516992dc6791e3b1961547538ed9faa049350430f3cdaafc5d,20018,8,24,2,95,41.1908168229,40.9478708907,40.9478708907,0.994101939438,0.964384191796,1458.26392361,433.147507054,78.9080935959,354.239413458,0,1,True,True,,
validation,hourly_seed_20018,738efdbd79aebf516992dc6791e3b1961547538ed9faa049350430f3cdaafc5d,20018,8,24,3,127,41.1908168229,41.0862184147,41.0862184147,0.997460637679,0.979685101431,3376.46374279,1012.01446795,57.9476227675,954.066845186,0,1,True,True,,
validation,hourly_seed_20018,738efdbd79aebf516992dc6791e3b1961547538ed9faa049350430f3cdaafc5d,20018,8,24,4,159,41.1908168229,40.88552383,40.7943822738,0.992588323893,0.949999999689,4873.25524091,1471.03998677,127.061969246,1343.97801752,0,1.00223416929,True,True,,
validation,hourly_seed_20019,b29828bba35b30f14b8d25198d6c8132feaebd687705767c431b9af395f0fddb,20019,8,24,1,63,41.1908168229,40.9841222327,40.9841222327,0.994982022544,0.959856180355,322.326087616,100.099042483,100.099042483,0,0,1,True,True,,
validation,hourly_seed_20019,b29828bba35b30f14b8d25198d6c8132feaebd687705767c431b9af395f0fddb,20019,8,24,2,95,41.1908168229,41.1908168229,41.1908168229,1,1,1556.82131224,461.297151121,62.9101522191,398.386998902,0,1,True,True,,
validation,hourly_seed_20019,b29828bba35b30f14b8d25198d6c8132feaebd687705767c431b9af395f0fddb,20019,8,24,3,127,41.1908168229,41.1908168229,41.1908168229,1,1,3588.00283749,1073.81756489,87.3097864404,986.507778452,0,1,True,True,,
validation,hourly_seed_20019,b29828bba35b30f14b8d25198d6c8132feaebd687705767c431b9af395f0fddb,20019,8,24,4,159,41.1908168229,40.8436840462,40.7860989569,0.991572568756,0.966372375204,4856.83029955,1471.14078653,99.1047806741,1372.03600586,0.00198979075752,1.00141188029,True,True,,
validation,hourly_seed_20020,3c52e68832d795d8674535a6997bd0fe04a61e573dab7cb1dfd14eb571027474,20020,8,24,1,63,41.1908168229,40.9039182469,40.9039182469,0.99303488986,0.953183773308,509.735843211,154.645099547,154.645099547,0,0,1,True,True,,
validation,hourly_seed_20020,3c52e68832d795d8674535a6997bd0fe04a61e573dab7cb1dfd14eb571027474,20020,8,24,2,95,41.1908168229,40.9644080388,40.9644080388,0.994503416015,0.977724541165,1267.51254375,375.804653204,55.6139663976,320.190686807,0,1,True,True,,
validation,hourly_seed_20020,3c52e68832d795d8674535a6997bd0fe04a61e573dab7cb1dfd14eb571027474,20020,8,24,3,127,41.1908168229,41.1908168229,41.1908168229,1,1,3281.66430051,985.301216871,78.0458835208,907.25533335,0,1,True,True,,
validation,hourly_seed_20020,3c52e68832d795d8674535a6997bd0fe04a61e573dab7cb1dfd14eb571027474,20020,8,24,4,159,41.1908168229,40.3899389073,40.5435361013,0.980556881912,0.949999992758,5109.34513225,1544.9842273,168.399222187,1376.58500511,-6.07964667498e-09,0.996211549145,False,False,"delivery,interval_delivery","delivery,interval_delivery"
validation,hourly_seed_20021,3c5f47423ce3a0cf968f766c80726e1adfc6451a9814e8298d5e3a8457e91e59,20021,8,24,1,63,41.1908168229,40.9668160593,40.9668160593,0.994561876145,0.980992329238,438.828228396,136.279026738,136.279026738,0,0,1,True,True,,
validation,hourly_seed_20021,3c5f47423ce3a0cf968f766c80726e1adfc6451a9814e8298d5e3a8457e91e59,20021,8,24,2,95,41.1908168229,41.1908168229,41.1908168229,1,1,1256.70753443,373.692181642,75.8315786089,297.860603033,0,1,True,True,,
validation,hourly_seed_20021,3c5f47423ce3a0cf968f766c80726e1adfc6451a9814e8298d5e3a8457e91e59,20021,8,24,3,127,41.1908168229,41.1908168229,41.1908168229,1,1,3580.06645343,1074.65860899,179.558334767,895.100274219,0,1,True,True,,
validation,hourly_seed_20021,3c5f47423ce3a0cf968f766c80726e1adfc6451a9814e8298d5e3a8457e91e59,20021,8,24,4,159,41.1908168229,40.9973017745,41.0088377947,0.995301985652,0.969115517975,4734.52725256,1427.68388288,114.715064099,1312.96881878,0.00189295795267,0.999718694289,True,True,,
validation,hourly_seed_20022,4d94b34f2d160ff4847609577fffc5346329f5092048585cddcf99c53a00fc1a,20022,8,24,1,63,41.1908168229,40.8389045012,40.8389045012,0.991456534519,0.950000002071,615.963933077,186.762565724,186.762565724,0,0,1,True,True,,
validation,hourly_seed_20022,4d94b34f2d160ff4847609577fffc5346329f5092048585cddcf99c53a00fc1a,20022,8,24,2,95,41.1908168229,41.1318947118,41.1318947118,0.998569532832,0.988556262658,1351.21124646,401.034480665,67.137619989,333.896860676,0,1,True,True,,
validation,hourly_seed_20022,4d94b34f2d160ff4847609577fffc5346329f5092048585cddcf99c53a00fc1a,20022,8,24,3,127,41.1908168229,41.1908168229,41.1908168229,1,1,3444.41025272,1038.56355135,116.812178048,921.751373305,0,1,True,True,,
validation,hourly_seed_20022,4d94b34f2d160ff4847609577fffc5346329f5092048585cddcf99c53a00fc1a,20022,8,24,4,159,41.1908168229,40.2460442553,40.4771346402,0.977063514626,0.919206659813,4673.89618617,1423.97225707,126.284763539,1297.68749353,0,0.994290841311,False,False,"delivery,interval_delivery","delivery,interval_delivery"
