evaluation_split,scenario_id,scenario_hash,episode_seed,dc_operation,pv_enabled,bess_enabled,pcc_capacity_kw,reference_mix_operating_peak_kw,hosting_dc_peak_kw,hosting_scale_of_reference_mix,minimum_background_gross_headroom_kw,maximum_pcc_power_kw,total_pv_available_kwh,total_pv_used_kwh,total_pv_curtailed_kwh,total_bess_charge_kwh,total_bess_discharge_kwh,terminal_soc_deviation_kwh,hosting_status
validation,hourly_seed_20068,21098b73b10aa9460220b09172c198eb3773953fe454c4f486485a610523e20f,20068,flexible,True,True,1000,201.000783984,1016.43019801,5.05684693294,526.733490668,1000,24838.0571955,20819.0659734,4018.99122205,982.962911779,887.12402788,0,optimal
validation,hourly_seed_20068,21098b73b10aa9460220b09172c198eb3773953fe454c4f486485a610523e20f,20068,rigid,True,True,1000,201.000783984,723.506945485,3.59952300257,526.733490668,1000,24838.0571955,6116.0254999,18722.0316956,539.831704848,487.198113625,0,optimal
validation,hourly_seed_20069,bc981166a5bffd0fa78ad876c6f691923defd98b60475707cc548325aa0748e4,20069,flexible,False,False,1000,201.000783984,784.104789694,3.90100363865,450.821108886,1000,0,0,0,0,0,0,optimal
validation,hourly_seed_20069,bc981166a5bffd0fa78ad876c6f691923defd98b60475707cc548325aa0748e4,20069,rigid,False,False,1000,201.000783984,452.698385925,2.25222199114,450.821108886,1000,0,0,0,0,0,0,optimal
validation,hourly_seed_20069,bc981166a5bffd0fa78ad876c6f691923defd98b60475707cc548325aa0748e4,20069,flexible,False,True,1000,201.000783984,785.537363092,3.90813084169,450.821108886,1000,0,0,0,315.789473684,285,0,optimal
validation,hourly_seed_20069,bc981166a5bffd0fa78ad876c6f691923defd98b60475707cc548325aa0748e4,20069,rigid,False,True,1000,201.000783984,501.600655318,2.49551591479,450.821108886,1000,0,0,0,541.583601905,488.77920072,0,optimal
validation,hourly_seed_20069,bc981166a5bffd0fa78ad876c6f691923defd98b60475707cc548325aa0748e4,20069,flexible,True,False,1000,201.000783984,938.77349328,4.67049667505,450.821108886,1000,27509.180269,26374.9294864,1134.25078257,0,0,0,optimal
validation,hourly_seed_20069,bc981166a5bffd0fa78ad876c6f691923defd98b60475707cc548325aa0748e4,20069,rigid,True,False,1000,201.000783984,542.578768892,2.69938633142,450.821108886,1000,27509.180269,8364.67259954,19144.5076694,0,0,0,optimal
validation,hourly_seed_20069,bc981166a5bffd0fa78ad876c6f691923defd98b60475707cc548325aa0748e4,20069,flexible,True,True,1000,201.000783984,940.959361629,4.68137159955,450.821108886,1000,27509.180269,26065.4959929,1443.68427605,381.536105589,344.336335294,0,optimal
validation,hourly_seed_20069,bc981166a5bffd0fa78ad876c6f691923defd98b60475707cc548325aa0748e4,20069,rigid,True,True,1000,201.000783984,623.74235127,3.10318367375,450.821108886,1000,27509.180269,9677.03364585,17832.1466231,594.758758671,536.769779701,0,optimal
validation,hourly_seed_20070,a0da0ad0c3c46fc9b8b459c3c4d986c4a627fc69fb0b90767c178021500012c2,20070,flexible,False,False,1000,201.000783984,822.285521099,4.09095678535,427.229113711,1000,0,0,0,0,0,0,optimal
validation,hourly_seed_20070,a0da0ad0c3c46fc9b8b459c3c4d986c4a627fc69fb0b90767c178021500012c2,20070,rigid,False,False,1000,201.000783984,461.895580023,2.29797899724,427.229113711,1000,0,0,0,0,0,0,optimal
validation,hourly_seed_20070,a0da0ad0c3c46fc9b8b459c3c4d986c4a627fc69fb0b90767c178021500012c2,20070,flexible,False,True,1000,201.000783984,823.70602538,4.09802394325,427.229113711,1000,0,0,0,315.789473684,285,0,optimal
validation,hourly_seed_20070,a0da0ad0c3c46fc9b8b459c3c4d986c4a627fc69fb0b90767c178021500012c2,20070,rigid,False,True,1000,201.000783984,530.095197002,2.63727925083,427.229113711,1000,0,0,0,434.74686416,392.359044904,0,optimal
validation,hourly_seed_20070,a0da0ad0c3c46fc9b8b459c3c4d986c4a627fc69fb0b90767c178021500012c2,20070,flexible,True,False,1000,201.000783984,965.83282805,4.80511970604,427.229113711,1000,27326.8366661,25924.5332523,1402.30341377,0,0,0,optimal
validation,hourly_seed_20070,a0da0ad0c3c46fc9b8b459c3c4d986c4a627fc69fb0b90767c178021500012c2,20070,rigid,True,False,1000,201.000783984,602.571554809,2.99785673899,427.229113711,1000,27326.8366661,9846.01669493,17480.8199711,0,0,0,optimal
validation,hourly_seed_20070,a0da0ad0c3c46fc9b8b459c3c4d986c4a627fc69fb0b90767c178021500012c2,20070,flexible,True,True,1000,201.000783984,969.135132406,4.82154901686,427.229113711,1000,27326.8366661,23624.5613386,3702.27532749,525.479278275,474.245048643,0,optimal
validation,hourly_seed_20070,a0da0ad0c3c46fc9b8b459c3c4d986c4a627fc69fb0b90767c178021500012c2,20070,rigid,True,True,1000,201.000783984,691.582778396,3.44069692012,427.229113711,1000,27326.8366661,9031.01113785,18295.8255282,557.308544077,502.970961029,0,optimal
validation,hourly_seed_20071,07928f2b03bde6d81930ef740799c2ea3751497d5f65e49dc4949fd0d0638e5b,20071,flexible,False,False,1000,201.000783984,752.503094775,3.7437818891,365.140145433,1000,0,0,0,0,0,0,optimal
validation,hourly_seed_20071,07928f2b03bde6d81930ef740799c2ea3751497d5f65e49dc4949fd0d0638e5b,20071,rigid,False,False,1000,201.000783984,412.325037936,2.05136034678,365.140145433,1000,0,0,0,0,0,0,optimal
validation,hourly_seed_20071,07928f2b03bde6d81930ef740799c2ea3751497d5f65e49dc4949fd0d0638e5b,20071,flexible,False,True,1000,201.000783984,755.499876368,3.75869119211,365.140145433,1000,0,0,0,518.171814662,467.650062733,0,optimal
validation,hourly_seed_20071,07928f2b03bde6d81930ef740799c2ea3751497d5f65e49dc4949fd0d0638e5b,20071,rigid,False,True,1000,201.000783984,475.003240753,2.36319098532,365.140145433,1000,0,0,0,492.968073019,444.9036859,0,optimal
validation,hourly_seed_20071,07928f2b03bde6d81930ef740799c2ea3751497d5f65e49dc4949fd0d0638e5b,20071,flexible,True,False,1000,201.000783984,883.166444242,4.39384576884,365.140145433,1000,24661.8960258,24661.8960258,0,0,0,0,optimal
validation,hourly_seed_20071,07928f2b03bde6d81930ef740799c2ea3751497d5f65e49dc4949fd0d0638e5b,20071,rigid,True,False,1000,201.000783984,517.72598644,2.57574112985,365.140145433,1000,24661.8960258,11807.602427,12854.2935988,0,0,0,optimal
validation,hourly_seed_20071,07928f2b03bde6d81930ef740799c2ea3751497d5f65e49dc4949fd0d0638e5b,20071,flexible,True,True,1000,201.000783984,884.538627458,4.40067252438,365.140145433,1000,24661.8960258,21732.3069402,2929.5890856,305.263157895,275.5,0,optimal
validation,hourly_seed_20071,07928f2b03bde6d81930ef740799c2ea3751497d5f65e49dc4949fd0d0638e5b,20071,rigid,True,True,1000,201.000783984,603.365947966,3.00180892834,365.140145433,1000,24661.8960258,16172.3972394,8489.49878644,434.840891551,392.443904625,0,optimal
validation,hourly_seed_20072,203c6b0713616c90df01c8434720155cbf51c23f77e989700e779419e0b1b14a,20072,flexible,False,False,1000,201.000783984,725.788683373,3.61087488809,393.510110093,1000,0,0,0,0,0,0,optimal
validation,hourly_seed_20072,203c6b0713616c90df01c8434720155cbf51c23f77e989700e779419e0b1b14a,20072,rigid,False,False,1000,201.000783984,395.661503195,1.96845751222,393.510110093,1000,0,0,0,0,0,0,optimal
validation,hourly_seed_20072,203c6b0713616c90df01c8434720155cbf51c23f77e989700e779419e0b1b14a,20072,flexible,False,True,1000,201.000783984,731.103708723,3.63731769713,393.510110093,1000,0,0,0,687.7124447,620.660481342,0,optimal
validation,hourly_seed_20072,203c6b0713616c90df01c8434720155cbf51c23f77e989700e779419e0b1b14a,20072,rigid,False,True,1000,201.000783984,442.212376825,2.20005299512,393.510110093,1000,0,0,0,570.156306384,514.566066512,0,optimal
validation,hourly_seed_20072,203c6b0713616c90df01c8434720155cbf51c23f77e989700e779419e0b1b14a,20072,flexible,True,False,1000,201.000783984,901.311757738,4.48412060826,393.510110093,1000,30679.8204262,29236.2037349,1443.61669135,0,0,0,optimal
validation,hourly_seed_20072,203c6b0713616c90df01c8434720155cbf51c23f77e989700e779419e0b1b14a,20072,rigid,True,False,1000,201.000783984,510.416739165,2.53937685738,393.510110093,1000,30679.8204262,10413.9315462,20265.8888801,0,0,0,optimal
validation,hourly_seed_20072,203c6b0713616c90df01c8434720155cbf51c23f77e989700e779419e0b1b14a,20072,flexible,True,True,1000,201.000783984,903.935668689,4.49717484067,393.510110093,1000,30679.8204262,26685.6750644,3994.14536185,374.669345646,338.139084445,0,optimal
validation,hourly_seed_20072,203c6b0713616c90df01c8434720155cbf51c23f77e989700e779419e0b1b14a,20072,rigid,True,True,1000,201.000783984,610.215232074,3.03588483576,393.510110093,1000,30679.8204262,13219.0829428,17460.7374834,672.160905203,606.625216946,0,optimal
validation,hourly_seed_20073,91e4fcf968f3043022422db33fa7c58762fed9c602bde8f440ea51675525b74c,20073,flexible,False,False,1000,201.000783984,709.702819405,3.53084602626,398.643991717,1000,0,0,0,0,0,0,optimal
validation,hourly_seed_20073,91e4fcf968f3043022422db33fa7c58762fed9c602bde8f440ea51675525b74c,20073,rigid,False,False,1000,201.000783984,407.419619703,2.02695537613,398.643991717,1000,0,0,0,0,0,0,optimal
validation,hourly_seed_20073,91e4fcf968f3043022422db33fa7c58762fed9c602bde8f440ea51675525b74c,20073,flexible,False,True,1000,201.000783984,720.177645,3.58295938317,398.643991717,1000,0,0,0,1087.35679616,981.339508532,0,optimal
validation,hourly_seed_20073,91e4fcf968f3043022422db33fa7c58762fed9c602bde8f440ea51675525b74c,20073,rigid,False,True,1000,201.000783984,470.123223066,2.33891238506,398.643991717,1000,0,0,0,615.113404647,555.139847694,0,optimal
validation,hourly_seed_20073,91e4fcf968f3043022422db33fa7c58762fed9c602bde8f440ea51675525b74c,20073,flexible,True,False,1000,201.000783984,884.593908271,4.40094755223,398.643991717,1000,28856.7262045,28377.2503877,479.475816743,0,0,0,optimal
validation,hourly_seed_20073,91e4fcf968f3043022422db33fa7c58762fed9c602bde8f440ea51675525b74c,20073,rigid,True,False,1000,201.000783984,527.658108253,2.62515447848,398.643991717,1000,28856.7262045,13723.855424,15132.8707805,0,0,0,optimal
validation,hourly_seed_20073,91e4fcf968f3043022422db33fa7c58762fed9c602bde8f440ea51675525b74c,20073,flexible,True,True,1000,201.000783984,889.918792761,4.42743941154,398.643991717,1000,28856.7262045,27051.2482695,1805.477935,766.291469326,691.578051066,0,optimal
validation,hourly_seed_20073,91e4fcf968f3043022422db33fa7c58762fed9c602bde8f440ea51675525b74c,20073,rigid,True,True,1000,201.000783984,606.321926882,3.01651523374,398.643991717,1000,28856.7262045,14440.8567358,14415.8694687,746.204770611,673.449805477,0,optimal
validation,hourly_seed_20074,9a9e71bb1e4080073df4814d63e15cd038a367faaa3c485ee7659724559e6b68,20074,flexible,False,False,1000,201.000783984,846.122551277,4.20954851273,526.733490668,1000,0,0,0,0,0,0,optimal
validation,hourly_seed_20074,9a9e71bb1e4080073df4814d63e15cd038a367faaa3c485ee7659724559e6b68,20074,rigid,False,False,1000,201.000783984,526.846340993,2.62111585115,526.733490668,1000,0,0,0,0,0,0,optimal
validation,hourly_seed_20074,9a9e71bb1e4080073df4814d63e15cd038a367faaa3c485ee7659724559e6b68,20074,flexible,False,True,1000,201.000783984,848.232716328,4.22004680537,526.733490668,1000,0,0,0,255.86570656,230.918800171,0,optimal
validation,hourly_seed_20074,9a9e71bb1e4080073df4814d63e15cd038a367faaa3c485ee7659724559e6b68,20074,rigid,False,True,1000,201.000783984,571.952793997,2.8455251898,526.733490668,1000,0,0,0,527.780397001,476.321808293,0,optimal
validation,hourly_seed_20074,9a9e71bb1e4080073df4814d63e15cd038a367faaa3c485ee7659724559e6b68,20074,flexible,True,False,1000,201.000783984,982.639137389,4.88873285921,526.733490668,1000,25124.9493372,20006.9039948,5118.04534239,0,0,0,optimal
validation,hourly_seed_20074,9a9e71bb1e4080073df4814d63e15cd038a367faaa3c485ee7659724559e6b68,20074,rigid,True,False,1000,201.000783984,592.991108358,2.95019301221,526.733490668,1000,25124.9493372,3141.79845117,21983.1508861,0,0,0,optimal
validation,hourly_seed_20074,9a9e71bb1e4080073df4814d63e15cd038a367faaa3c485ee7659724559e6b68,20074,flexible,True,True,1000,201.000783984,990.353248821,4.92711137336,526.733490668,1000,25124.9493372,19379.120705,5745.82863219,863.695741085,779.485406329,0,optimal
validation,hourly_seed_20074,9a9e71bb1e4080073df4814d63e15cd038a367faaa3c485ee7659724559e6b68,20074,rigid,True,True,1000,201.000783984,670.581214262,3.33621193396,526.733490668,1000,25124.9493372,5589.5068184,19535.4425188,836.177849064,754.65050878,0,optimal
validation,hourly_seed_20075,940a4a520f01874b4beeb835e9e67431ba63c1859c56a51189fca8478938a854,20075,flexible,False,False,1000,201.000783984,736.500586457,3.66416773039,450.821108886,1000,0,0,0,0,0,0,optimal
validation,hourly_seed_20075,940a4a520f01874b4beeb835e9e67431ba63c1859c56a51189fca8478938a854,20075,rigid,False,False,1000,201.000783984,453.748764112,2.25744773288,450.821108886,1000,0,0,0,0,0,0,optimal
validation,hourly_seed_20075,940a4a520f01874b4beeb835e9e67431ba63c1859c56a51189fca8478938a854,20075,flexible,False,True,1000,201.000783984,740.14928659,3.68232039657,450.821108886,1000,0,0,0,548.859264994,495.345486657,0,optimal
validation,hourly_seed_20075,940a4a520f01874b4beeb835e9e67431ba63c1859c56a51189fca8478938a854,20075,rigid,False,True,1000,201.000783984,502.541433043,2.50019638273,450.821108886,1000,0,0,0,982.082170343,886.329158735,0,optimal
validation,hourly_seed_20075,940a4a520f01874b4beeb835e9e67431ba63c1859c56a51189fca8478938a854,20075,flexible,True,False,1000,201.000783984,895.118926444,4.45331062248,450.821108886,1000,26901.3078891,25838.3860622,1062.92182691,0,0,0,optimal
validation,hourly_seed_20075,940a4a520f01874b4beeb835e9e67431ba63c1859c56a51189fca8478938a854,20075,rigid,True,False,1000,201.000783984,571.115120743,2.84135767743,450.821108886,1000,26901.3078891,14679.7861173,12221.5217718,0,0,0,optimal
validation,hourly_seed_20075,940a4a520f01874b4beeb835e9e67431ba63c1859c56a51189fca8478938a854,20075,flexible,True,True,1000,201.000783984,896.825933338,4.46180316097,450.821108886,1000,26901.3078891,23890.1623585,3011.14553054,340.584729591,307.377718456,0,optimal
validation,hourly_seed_20075,940a4a520f01874b4beeb835e9e67431ba63c1859c56a51189fca8478938a854,20075,rigid,True,True,1000,201.000783984,653.488444624,3.25117361073,450.821108886,1000,26901.3078891,14215.4726946,12685.8351944,865.287611549,780.922069423,0,optimal
validation,hourly_seed_20076,c5892545d9ceec3123adf468e1dcce2b2aa8cf29f95b98844705c4408738c6d2,20076,flexible,False,False,1000,201.000783984,828.27555048,4.12075781031,495.000408925,1000,0,0,0,0,0,0,optimal
validation,hourly_seed_20076,c5892545d9ceec3123adf468e1dcce2b2aa8cf29f95b98844705c4408738c6d2,20076,rigid,False,False,1000,201.000783984,497.225793341,2.47375051721,495.000408925,1000,0,0,0,0,0,0,optimal
validation,hourly_seed_20076,c5892545d9ceec3123adf468e1dcce2b2aa8cf29f95b98844705c4408738c6d2,20076,flexible,False,True,1000,201.000783984,829.981146963,4.12924333185,495.000408925,1000,0,0,0,220.578448751,199.072049997,0,optimal
validation,hourly_seed_20076,c5892545d9ceec3123adf468e1dcce2b2aa8cf29f95b98844705c4408738c6d2,20076,rigid,False,True,1000,201.000783984,559.76473067,2.78488829533,495.000408925,1000,0,0,0,580.282626957,523.705070829,0,optimal
validation,hourly_seed_20076,c5892545d9ceec3123adf468e1dcce2b2aa8cf29f95b98844705c4408738c6d2,20076,flexible,True,False,1000,201.000783984,963.894733647,4.79547748293,495.000408925,1000,25350.4517335,19403.8441162,5946.60761732,0,0,0,optimal
validation,hourly_seed_20076,c5892545d9ceec3123adf468e1dcce2b2aa8cf29f95b98844705c4408738c6d2,20076,rigid,True,False,1000,201.000783984,616.210261323,3.06571073559,495.000408925,1000,25350.4517335,5617.52400948,19732.927724,0,0,0,optimal
validation,hourly_seed_20076,c5892545d9ceec3123adf468e1dcce2b2aa8cf29f95b98844705c4408738c6d2,20076,flexible,True,True,1000,201.000783984,971.42110174,4.83292195426,495.000408925,1000,25350.4517335,19567.8481158,5782.60361771,1000.30454383,902.774850802,0,optimal
validation,hourly_seed_20076,c5892545d9ceec3123adf468e1dcce2b2aa8cf29f95b98844705c4408738c6d2,20076,rigid,True,True,1000,201.000783984,714.889466083,3.55665013794,495.000408925,1000,25350.4517335,8089.71016909,17260.7415644,577.277777317,520.993194029,0,optimal
validation,hourly_seed_20077,52701b3cc61014c1e2fc3532c8a7328ba8282e0fd9c700afaaaaa1a5176bbc5a,20077,flexible,False,False,1000,201.000783984,798.641108023,3.97332334826,427.229113711,1000,0,0,0,0,0,0,optimal
validation,hourly_seed_20077,52701b3cc61014c1e2fc3532c8a7328ba8282e0fd9c700afaaaaa1a5176bbc5a,20077,rigid,False,False,1000,201.000783984,443.290035055,2.20541445793,427.229113711,1000,0,0,0,0,0,0,optimal
validation,hourly_seed_20077,52701b3cc61014c1e2fc3532c8a7328ba8282e0fd9c700afaaaaa1a5176bbc5a,20077,flexible,False,True,1000,201.000783984,801.331782581,3.98670973664,427.229113711,1000,0,0,0,315.789473684,285,0,optimal
validation,hourly_seed_20077,52701b3cc61014c1e2fc3532c8a7328ba8282e0fd9c700afaaaaa1a5176bbc5a,20077,rigid,False,True,1000,201.000783984,499.008399093,2.48261916795,427.229113711,1000,0,0,0,678.153949842,612.033939733,0,optimal
validation,hourly_seed_20077,52701b3cc61014c1e2fc3532c8a7328ba8282e0fd9c700afaaaaa1a5176bbc5a,20077,flexible,True,False,1000,201.000783984,953.652983085,4.74452369878,427.229113711,1000,27228.3946734,26045.4619855,1182.93268791,0,0,0,optimal
validation,hourly_seed_20077,52701b3cc61014c1e2fc3532c8a7328ba8282e0fd9c700afaaaaa1a5176bbc5a,20077,rigid,True,False,1000,201.000783984,580.230862618,2.88670945017,427.229113711,1000,27228.3946734,12781.790339,14446.6043344,0,0,0,optimal
validation,hourly_seed_20077,52701b3cc61014c1e2fc3532c8a7328ba8282e0fd9c700afaaaaa1a5176bbc5a,20077,flexible,True,True,1000,201.000783984,956.772811423,4.76004517226,427.229113711,1000,27228.3946734,24034.8640346,3193.53063876,454.114772199,409.83858191,0,optimal
validation,hourly_seed_20077,52701b3cc61014c1e2fc3532c8a7328ba8282e0fd9c700afaaaaa1a5176bbc5a,20077,rigid,True,True,1000,201.000783984,681.166430218,3.3888744945,427.229113711,1000,27228.3946734,9412.4997415,17815.8949319,670.280309199,604.927979052,0,optimal
validation,hourly_seed_20078,98ec86fe27691cab83dfbb2cb03893fce4c6d88ccbde7606473fce703a37a94a,20078,flexible,False,False,1000,201.000783984,732.678597197,3.64515293261,364.185736642,1000,0,0,0,0,0,0,optimal
validation,hourly_seed_20078,98ec86fe27691cab83dfbb2cb03893fce4c6d88ccbde7606473fce703a37a94a,20078,rigid,False,False,1000,201.000783984,415.229283158,2.06580927162,364.185736642,1000,0,0,0,0,0,0,optimal
validation,hourly_seed_20078,98ec86fe27691cab83dfbb2cb03893fce4c6d88ccbde7606473fce703a37a94a,20078,flexible,False,True,1000,201.000783984,739.344171765,3.6783148658,364.185736642,1000,0,0,0,851.262661667,768.264552155,0,optimal
validation,hourly_seed_20078,98ec86fe27691cab83dfbb2cb03893fce4c6d88ccbde7606473fce703a37a94a,20078,rigid,False,True,1000,201.000783984,474.399707533,2.36018834419,364.185736642,1000,0,0,0,635.069574157,573.150290677,0,optimal
validation,hourly_seed_20078,98ec86fe27691cab83dfbb2cb03893fce4c6d88ccbde7606473fce703a37a94a,20078,flexible,True,False,1000,201.000783984,915.872481135,4.55656173564,364.185736642,1000,31763.390064,31148.1020742,615.287989781,0,0,0,optimal
validation,hourly_seed_20078,98ec86fe27691cab83dfbb2cb03893fce4c6d88ccbde7606473fce703a37a94a,20078,rigid,True,False,1000,201.000783984,501.612403166,2.49557436157,364.185736642,1000,31763.390064,16048.2707534,15715.1193106,0,0,0,optimal
validation,hourly_seed_20078,98ec86fe27691cab83dfbb2cb03893fce4c6d88ccbde7606473fce703a37a94a,20078,flexible,True,True,1000,201.000783984,921.837654168,4.58623909766,364.185736642,1000,31763.390064,31408.4426328,354.947431202,770.719250459,695.574123539,0,optimal
validation,hourly_seed_20078,98ec86fe27691cab83dfbb2cb03893fce4c6d88ccbde7606473fce703a37a94a,20078,rigid,True,True,1000,201.000783984,597.112306062,2.9706964034,364.185736642,1000,31763.390064,12165.7555041,19597.6345599,510.25648446,460.506477225,0,optimal
